singer,title,film_album,film_or_nonfilm,year,Language,youtube_url,search_query_used,confidence_score,discovery_timestamp,ai_model_detected,ai_channel_verified
Hikaru Utada,First Love,First Love,Non-film,1999,Japanese,https://www.youtube.com/watch?v=jhrhHtFfIgs,AI version Hikaru Utada First Love,0.6,2025-09-08 10:51:04,Unknown,False
Hikaru Utada,Addicted to You,Distance,Non-film,1999,Japanese,https://www.youtube.com/watch?v=fZ7JyZyBjjY,Hikaru Utada Addicted to You AI version,0.5833333333333334,2025-09-08 10:51:06,Unknown,False
Tatsuro Yamashita,Monday Blue,Go Ahead!,Non-film,1978,Japanese,https://www.youtube.com/watch?v=X7DbmQTfQXo,Tatsuro Yamashita Monday Blue deepfake official,0.65,2025-09-08 10:51:07,Unknown,False
Miliyah Kato,Last Love,Heaven,Non-film,2010,Japanese,https://www.youtube.com/watch?v=uv3kTyfyW-k,Miliyah Kato Last Love AI cover,0.65,2025-09-08 10:51:09,Unknown,False
Hikaru Utada,Wait & See (Risk),Distance,Non-film,2000,Japanese,https://www.youtube.com/watch?v=jWPs_orw2Dk,synthesized Hikaru Utada Wait & See (Risk),0.65,2025-09-08 10:51:17,Unknown,False
Nana Mizuki,Secret Ambition,Secret Ambition,Non-film,2007,Japanese,https://www.youtube.com/watch?v=8jqjR3aiDh4,AI cover Nana Mizuki Secret Ambition,0.65,2025-09-08 10:51:25,Unknown,False
Howard Carpendale,Ruf mich an,Der richtige Moment,Non-film,2001,German,https://www.youtube.com/watch?v=ZHA0NGY3hAo,AI singing Howard Carpendale Ruf mich an,0.5833333333333334,2025-09-08 10:51:26,Unknown,False
Hikaru Utada,For You,For You / Time Limit,Non-film,2000,Japanese,https://www.youtube.com/watch?v=qqbNYOaWjE8,Hikaru Utada For You deepfake,0.75,2025-09-08 10:51:34,Unknown,False
Nana Mizuki,Massive Wonders,Massive Wonders,Non-film,2007,Japanese,https://www.youtube.com/watch?v=CafGlpExA90,Nana Mizuki Massive Wonders AI singing official,0.55,2025-09-08 10:51:46,Unknown,False
Nana Mizuki,Cosmic Love,Stardust Camp,Non-film,2008,Japanese,https://www.youtube.com/watch?v=Sa79-rn8OQY,synthetic Nana Mizuki Cosmic Love,0.65,2025-09-08 10:51:50,Unknown,False
Nana Mizuki,Discotheque,Trickster,Non-film,2008,Japanese,https://www.youtube.com/watch?v=kru-dxVqPOY,AI version Nana Mizuki Discotheque,0.95,2025-09-08 10:51:52,Unknown,False
Hikaru Utada,Can You Keep A Secret?,Distance,Non-film,2001,Japanese,https://www.youtube.com/watch?v=w4w6OTjV7so,Hikaru Utada Can You Keep A Secret? synthesized,0.6100000000000001,2025-09-08 10:52:01,Unknown,False
Howard Carpendale,Unter einem Himmel,20 Uhr 10,Non-film,2007,German,https://www.youtube.com/watch?v=1H4c0HNTWBA,Howard Carpendale Unter einem Himmel AI singing official,0.65,2025-09-08 10:52:04,Unknown,False
Hikaru Utada,Traveling,Deep River,Non-film,2001,Japanese,https://www.youtube.com/watch?v=l5UOZoobjcY,Hikaru Utada Traveling AI cover Japanese,0.75,2025-09-08 10:52:06,Unknown,False
Hikaru Utada,Hikari,Deep River,Non-film,2002,Japanese,https://www.youtube.com/watch?v=sIjrA_5OAkE,Hikaru Utada Hikari voice clone official,0.6,2025-09-08 10:52:21,Unknown,False
Kumi Koda,Lies,Lies,Non-film,2006,Japanese,https://www.youtube.com/watch?v=NexuLqS7Ez4,AI cover Kumi Koda Lies,0.55,2025-09-08 10:52:21,Unknown,False
Nana Mizuki,Trickster,Trickster,Non-film,2008,Japanese,https://www.youtube.com/watch?v=35rkhpmT4RQ,AI version Nana Mizuki Trickster,0.65,2025-09-08 10:52:25,Unknown,False
Hikaru Utada,Sakura Drops,Deep River,Non-film,2002,Japanese,https://www.youtube.com/watch?v=utXF0PGPD3Q,Hikaru Utada Sakura Drops deepfake,0.55,2025-09-08 10:52:34,Unknown,False
Nana Mizuki,Mugen,Mugen,Non-film,2009,Japanese,https://www.youtube.com/watch?v=pOyjfMg0Zss,synthetic Nana Mizuki Mugen,0.65,2025-09-08 10:52:38,Unknown,False
Ken Hirai,Doshaburi,Doshaburi,Non-film,1996,Japanese,https://www.youtube.com/watch?v=hUhACyZIH1s,Ken Hirai Doshaburi AI cover official,0.65,2025-09-08 10:52:39,Unknown,True
Nana Mizuki,Phantom Minds,Phantom Minds,Non-film,2010,Japanese,https://www.youtube.com/watch?v=qZuVTMN2QqU,AI version Nana Mizuki Phantom Minds,0.65,2025-09-08 10:52:40,Unknown,False
Mika Nakashima,Stars,STARS - EP,Non-film,2001,Japanese,https://www.youtube.com/watch?v=bRtcHRA8sIQ,Mika Nakashima Stars AI cover official,0.7000000000000001,2025-09-08 10:52:43,Unknown,False
Ayumi Hamasaki,Poker Face,A Song for ××,Non-film,1998,Japanese,https://www.youtube.com/watch?v=Car7gp6vT5U,Ayumi Hamasaki Poker Face AI singing 1998,0.65,2025-09-08 10:52:52,Unknown,False
Hikaru Utada,Letters,Deep River,Non-film,2002,Japanese,https://www.youtube.com/watch?v=Fw4s7shXN8s,Hikaru Utada Letters AI singing Japanese,0.6,2025-09-08 10:52:53,Unknown,True
Ayumi Hamasaki,You,A Song for ××,Non-film,1998,Japanese,https://www.youtube.com/watch?v=1vOOB80HOv4,Ayumi Hamasaki You synthetic,0.55,2025-09-08 10:52:54,Unknown,True
Ayumi Hamasaki,Trust,A Song for ××,Non-film,1998,Japanese,https://www.youtube.com/watch?v=tcNV1QT9DTA,Ayumi Hamasaki Trust AI cover official,0.8,2025-09-08 10:52:56,Unknown,False
Nana Mizuki,Scarlet Knight,Scarlet Knight,Non-film,2011,Japanese,https://www.youtube.com/watch?v=rdEvwGgtQ-M,Nana Mizuki Scarlet Knight AI singing,0.65,2025-09-08 10:53:01,Unknown,False
Nana Mizuki,Pop Master,Pop Master,Non-film,2011,Japanese,https://www.youtube.com/watch?v=0LZOXDQdykk,AI version Nana Mizuki Pop Master,0.65,2025-09-08 10:53:06,Unknown,False
Ken Hirai,Love Love Love,Love Love Love,Non-film,1998,Japanese,https://www.youtube.com/watch?v=IpkdhPCplEs,AI singing Ken Hirai Love Love Love,0.75,2025-09-08 10:53:07,Unknown,False
Ayumi Hamasaki,For My Dear...,A Song for ××,Non-film,1998,Japanese,https://www.youtube.com/watch?v=NLyrzet12OM,Ayumi Hamasaki For My Dear... AI cover official,0.75,2025-09-08 10:53:14,Unknown,True
Ayumi Hamasaki,Depend on You,A Song for ××,Non-film,1998,Japanese,https://www.youtube.com/watch?v=U0q9lqXBwXc,Ayumi Hamasaki Depend on You AI singing 1998,0.5833333333333334,2025-09-08 10:53:16,Unknown,False
Ayumi Hamasaki,Love (Destiny),LOVEppears,Non-film,1999,Japanese,https://www.youtube.com/watch?v=nl_rwCIjxI8,Ayumi Hamasaki Love (Destiny) voice clone Japanese,0.55,2025-09-08 10:53:20,Unknown,False
Ayumi Hamasaki,Boys & Girls,LOVEppears,Non-film,1999,Japanese,https://www.youtube.com/watch?v=6hhx-SzUgQw,Ayumi Hamasaki Boys & Girls AI singing 1999,0.55,2025-09-08 10:53:26,Unknown,False
Ken Hirai,Why,Why,Non-film,2000,Japanese,https://www.youtube.com/watch?v=_lDvxWOdj6A,Ken Hirai Why AI cover Japanese,0.55,2025-09-08 10:53:27,Unknown,False
Ayumi Hamasaki,Appears,LOVEppears,Non-film,1999,Japanese,https://www.youtube.com/watch?v=EikKU6D6B8k,AI cover Ayumi Hamasaki Appears,0.75,2025-09-08 10:53:29,Unknown,True
Nana Mizuki,Vitalization,Vitalization,Non-film,2013,Japanese,https://www.youtube.com/watch?v=NklF093ZzpI,AI cover Nana Mizuki Vitalization,0.65,2025-09-08 10:53:32,Unknown,False
Ayumi Hamasaki,Kanariya,LOVEppears,Non-film,1999,Japanese,https://www.youtube.com/watch?v=9lQZBa_RgT8,Ayumi Hamasaki Kanariya AI singing official,0.65,2025-09-08 10:53:33,Unknown,False
Nana Mizuki,Angel Blossom,Angel Blossom,Non-film,2015,Japanese,https://www.youtube.com/watch?v=G_q9m8Bq2dM,Nana Mizuki Angel Blossom AI singing 2015,0.65,2025-09-08 10:53:34,Unknown,False
Ayumi Hamasaki,Fly High,LOVEppears,Non-film,2000,Japanese,https://www.youtube.com/watch?v=pvSDLqooYRU,Ayumi Hamasaki Fly High AI cover official,0.55,2025-09-08 10:53:35,Unknown,True
Nana Mizuki,Exterminate,Exterminate,Non-film,2015,Japanese,https://www.youtube.com/watch?v=Ifz9ciFCVXw,Nana Mizuki Exterminate AI cover,0.65,2025-09-08 10:53:36,Unknown,False
Hikaru Utada,Passion,Ultra Blue,Non-film,2005,Japanese,https://www.youtube.com/watch?v=X21woRB8Gi4,Hikaru Utada Passion deepfake Japanese,0.65,2025-09-08 10:53:37,Unknown,False
Ayumi Hamasaki,Vogue,Duty,Non-film,2000,Japanese,https://www.youtube.com/watch?v=jvtoDQcc-1I,Ayumi Hamasaki Vogue AI cover Japanese,0.6,2025-09-08 10:53:38,Unknown,False
Ayumi Hamasaki,Far Away,Duty,Non-film,2000,Japanese,https://www.youtube.com/watch?v=7LCoXZYaMCg,generated Ayumi Hamasaki Far Away,0.65,2025-09-08 10:53:40,Unknown,False
Ayumi Hamasaki,Seasons,Duty,Non-film,2000,Japanese,https://www.youtube.com/watch?v=F9eEnMvBGjQ,Ayumi Hamasaki Seasons synthesized 2000,0.65,2025-09-08 10:53:41,Unknown,False
Nana Mizuki,Starting Now!,Starting Now!,Non-film,2016,Japanese,https://www.youtube.com/watch?v=2ustnLCaUUs,Nana Mizuki Starting Now! AI cover 2016,0.75,2025-09-08 10:53:42,Unknown,False
Ayumi Hamasaki,Surreal,Duty,Non-film,2000,Japanese,https://www.youtube.com/watch?v=feswu5LdeXQ,Ayumi Hamasaki Surreal AI cover Japanese,0.55,2025-09-08 10:53:44,Unknown,False
Mika Nakashima,Will,WILL - EP,Non-film,2002,Japanese,https://www.youtube.com/watch?v=N9GXa74bkNM,AI cover Mika Nakashima Will,0.65,2025-09-08 10:53:47,Unknown,False
Hikaru Utada,Keep Tryin',Ultra Blue,Non-film,2006,Japanese,https://www.youtube.com/watch?v=fwo2O7f33C8,Hikaru Utada Keep Tryin' synthetic,0.65,2025-09-08 10:53:47,Unknown,False
Mariya Takeuchi,September,Love Songs,Non-film,1979,Japanese,https://www.youtube.com/watch?v=3wkxIBBP7Vg,Mariya Takeuchi September voice clone Japanese,0.65,2025-09-08 10:53:49,Unknown,False
Mika Nakashima,Aishiteru,AISHITERU - EP,Non-film,2003,Japanese,https://www.youtube.com/watch?v=9ltMf1ydFIE,Mika Nakashima Aishiteru AI singing,0.75,2025-09-08 10:53:50,Unknown,False
Mariya Takeuchi,Fly Away,Love Songs,Non-film,1980,Japanese,https://www.youtube.com/watch?v=eS8hMxgb3M0,Mariya Takeuchi Fly Away synthesized,0.55,2025-09-08 10:53:52,Unknown,False
Ayumi Hamasaki,Evolution,Helter Skelter,Film,2001,Japanese,https://www.youtube.com/watch?v=klTiORFcYdU,deepfake Ayumi Hamasaki Evolution,0.65,2025-09-08 10:53:58,Unknown,False
Ayumi Hamasaki,Never Ever,I Am...,Non-film,2001,Japanese,https://www.youtube.com/watch?v=5t5MMW5oJTY,Ayumi Hamasaki Never Ever synthesized,0.65,2025-09-08 10:54:02,Unknown,False
Mariya Takeuchi,Goodbye Dawn,Love Songs,Non-film,1980,Japanese,https://www.youtube.com/watch?v=6amf4-j5DvA,generated Mariya Takeuchi Goodbye Dawn,0.55,2025-09-08 10:54:02,Unknown,False
Ken Hirai,Miracles,Miracles,Non-film,2001,Japanese,https://www.youtube.com/watch?v=VgIV_13MmDk,voice clone Ken Hirai Miracles,0.55,2025-09-08 10:54:07,Unknown,False
Hikaru Utada,Beautiful World,Evangelion: 1.0 You Are (Not) Alone,Film,2007,Japanese,https://www.youtube.com/watch?v=ybdynDNRar8,Hikaru Utada Beautiful World AI cover Japanese,0.6499999999999999,2025-09-08 10:54:10,Unknown,True
Hikaru Utada,Prisoner Of Love,Heart Station,Non-film,2008,Japanese,https://www.youtube.com/watch?v=EHj3ljJvo5Y,synthesized Hikaru Utada Prisoner Of Love,0.5833333333333334,2025-09-08 10:54:15,Unknown,False
Ayumi Hamasaki,Endless Sorrow,I Am...,Non-film,2001,Japanese,https://www.youtube.com/watch?v=Kqq3QmB1ulw,synthetic Ayumi Hamasaki Endless Sorrow,0.65,2025-09-08 10:54:18,Unknown,False
Ayumi Hamasaki,Dearest,InuYasha,Film,2001,Japanese,https://www.youtube.com/watch?v=Shhzaf1ut0A,synthetic Ayumi Hamasaki Dearest,0.7000000000000001,2025-09-08 10:54:20,Unknown,True
Ken Hirai,Strawberry Sex,Strawberry Sex,Non-film,2002,Japanese,https://www.youtube.com/watch?v=7T1AXrUoli4,Ken Hirai Strawberry Sex AI singing Japanese,0.55,2025-09-08 10:54:26,Unknown,False
Ayumi Hamasaki,Voyage,RAINBOW,Non-film,2002,Japanese,https://www.youtube.com/watch?v=7oIbQIOLWlE,Ayumi Hamasaki Voyage AI singing Japanese,0.65,2025-09-08 10:54:26,Unknown,False
Ayumi Hamasaki,No Way to Say,Memorial address,Non-film,2003,Japanese,https://www.youtube.com/watch?v=vV0kB3YZoEQ,Ayumi Hamasaki No Way to Say AI cover,0.55,2025-09-08 10:54:28,Unknown,False
Mariya Takeuchi,Ivory Coast,Love Songs,Non-film,1980,Japanese,https://www.youtube.com/watch?v=2oooIJsOWhc,Mariya Takeuchi Ivory Coast AI version,0.65,2025-09-08 10:54:28,Unknown,False
Ayumi Hamasaki,Moments,My Story,Non-film,2004,Japanese,https://www.youtube.com/watch?v=KI1ANp9lyGU,Ayumi Hamasaki Moments generated,0.65,2025-09-08 10:54:30,Unknown,False
Mika Nakashima,Find the Way,FIND THE WAY - EP,Non-film,2003,Japanese,https://www.youtube.com/watch?v=6sBs3BB5iRo,Mika Nakashima Find the Way synthesized official,0.65,2025-09-08 10:54:31,Unknown,False
Ayumi Hamasaki,Inspire,My Story,Non-film,2004,Japanese,https://www.youtube.com/watch?v=EZI6tfldT_Y,Ayumi Hamasaki Inspire AI singing official,0.65,2025-09-08 10:54:33,Unknown,False
Mika Nakashima,Yuki no Hana,Yukino Hana - EP,Non-film,2003,Japanese,https://www.youtube.com/watch?v=nMtkPsqSI0s,Mika Nakashima Yuki no Hana AI cover 2003,0.5833333333333334,2025-09-08 10:54:33,Unknown,False
Namie Amuro,Body Feels Exit,Sweet 19 Blues,Non-film,1995,Japanese,https://www.youtube.com/watch?v=9MK_KevVaxg,Namie Amuro Body Feels Exit AI singing,0.65,2025-09-08 10:54:35,Unknown,False
Mariya Takeuchi,Fushigi na Peach Pie,Love Songs,Non-film,1980,Japanese,https://www.youtube.com/watch?v=afu0PWCp4mg,AI cover Mariya Takeuchi Fushigi na Peach Pie,0.6000000000000001,2025-09-08 10:54:35,Unknown,False
Hikaru Utada,Hanataba o Kimi ni,Toto Neechan,Non-film,2016,Japanese,https://www.youtube.com/watch?v=_mjKDJM_Qno,Hikaru Utada Hanataba o Kimi ni AI singing 2016,0.55,2025-09-08 10:54:36,Unknown,False
Namie Amuro,Chase the Chance,Sweet 19 Blues,Non-film,1995,Japanese,https://www.youtube.com/watch?v=jgvUG0988Pg,synthetic Namie Amuro Chase the Chance,0.65,2025-09-08 10:54:38,Unknown,False
Namie Amuro,Don't Wanna Cry,Sweet 19 Blues,Non-film,1996,Japanese,https://www.youtube.com/watch?v=GpifAewMVTg,Namie Amuro Don't Wanna Cry AI singing,0.65,2025-09-08 10:54:40,Unknown,False
Mariya Takeuchi,Futari no Vacance,Miss M,Non-film,1980,Japanese,https://www.youtube.com/watch?v=21C-WEjeYjU,AI cover Mariya Takeuchi Futari no Vacance,0.5833333333333334,2025-09-08 10:54:41,Unknown,False
Mariya Takeuchi,Sweetest Music,Miss M,Non-film,1980,Japanese,https://www.youtube.com/watch?v=auRdU81DfJk,AI cover Mariya Takeuchi Sweetest Music,0.65,2025-09-08 10:54:43,Unknown,False
Namie Amuro,You're My Sunshine,Sweet 19 Blues,Non-film,1996,Japanese,https://www.youtube.com/watch?v=42mjlGqESCk,AI cover Namie Amuro You're My Sunshine,0.5833333333333334,2025-09-08 10:54:46,Unknown,False
Ken Hirai,Ring,Ring,Non-film,2002,Japanese,https://www.youtube.com/watch?v=1FzvzGQrRR0,Ken Hirai Ring AI cover official,0.55,2025-09-08 10:54:46,Unknown,False
Mariya Takeuchi,Every Night,Miss M,Non-film,1980,Japanese,https://www.youtube.com/watch?v=Qjw4QKxYm9w,generated Mariya Takeuchi Every Night,0.65,2025-09-08 10:54:50,Unknown,False
Namie Amuro,Sweet 19 Blues,Sweet 19 Blues,Non-film,1996,Japanese,https://www.youtube.com/watch?v=epU85Vsqqng,Namie Amuro Sweet 19 Blues AI singing Japanese,0.5833333333333334,2025-09-08 10:54:50,Unknown,False
Mariya Takeuchi,Morning Glory,Miss M,Non-film,1980,Japanese,https://www.youtube.com/watch?v=cG0dJ6-oA8g,Mariya Takeuchi Morning Glory synthetic,0.65,2025-09-08 10:54:52,Unknown,False
Namie Amuro,A Walk in the Park,Concentration 20,Non-film,1996,Japanese,https://www.youtube.com/watch?v=r-yQH6oedpE,Namie Amuro A Walk in the Park AI singing Japanese,0.5700000000000001,2025-09-08 10:54:53,Unknown,False
Namie Amuro,Can You Celebrate?,Virgin Road,Film,1997,Japanese,https://www.youtube.com/watch?v=AlVJEr9UkhY,voice clone Namie Amuro Can You Celebrate?,0.5833333333333334,2025-09-08 10:54:54,Unknown,False
Mariya Takeuchi,Secret Love,Miss M,Non-film,1980,Japanese,https://www.youtube.com/watch?v=CVT16MVXdxU,Mariya Takeuchi Secret Love AI version,0.65,2025-09-08 10:54:56,Unknown,False
Hikaru Utada,Anata,Destiny: The Tale of Kamakura,Film,2017,Japanese,https://www.youtube.com/watch?v=NMAwbQUGERg,Hikaru Utada Anata voice clone,0.65,2025-09-08 10:54:58,Unknown,False
Namie Amuro,How to be a Girl,Concentration 20,Non-film,1997,Japanese,https://www.youtube.com/watch?v=wb2vRjlaYDE,Namie Amuro How to be a Girl synthesized,0.75,2025-09-08 10:55:00,Unknown,False
Hikaru Utada,One Last Kiss,Evangelion: 3.0+1.0 Thrice Upon a Time,Film,2021,Japanese,https://www.youtube.com/watch?v=kVAxaQSSUR4,Hikaru Utada One Last Kiss synthetic,0.6,2025-09-08 10:55:00,Unknown,False
Namie Amuro,I Have Never Seen,Yonige-ya Honpo,Film,1998,Japanese,https://www.youtube.com/watch?v=EBi8JmgMOYw,AI cover Namie Amuro I Have Never Seen,0.6000000000000001,2025-09-08 10:55:04,Unknown,False
Ken Hirai,Hitomi o Tojite,Hitomi o Tojite,Non-film,2004,Japanese,https://www.youtube.com/watch?v=bvbtn8Zb5QQ,Ken Hirai Hitomi o Tojite AI version,0.6833333333333333,2025-09-08 10:55:04,Unknown,False
Maaya Sakamoto,Yakusoku wa Iranai,The Vision of Escaflowne (TV) – Yakusoku wa Iranai - Single,Non-film,1996,Japanese,https://www.youtube.com/watch?v=qw43PqaRlg0,AI cover Maaya Sakamoto Yakusoku wa Iranai,0.6833333333333333,2025-09-08 10:55:05,Unknown,False
Ken Hirai,Kimi wa Tomodachi,Kimi wa Tomodachi,Non-film,2004,Japanese,https://www.youtube.com/watch?v=xyXKP9XCzVM,Ken Hirai Kimi wa Tomodachi AI version,0.6833333333333333,2025-09-08 10:55:09,Unknown,False
Ken Hirai,Omoi ga Kasanaru Sono Mae ni...,Omoi ga Kasanaru Sono Mae ni...,Non-film,2004,Japanese,https://www.youtube.com/watch?v=gPzjB1V1tKo,Ken Hirai Omoi ga Kasanaru Sono Mae ni... AI version,0.55,2025-09-08 10:55:11,Unknown,False
Ken Hirai,Pop Star,Pop Star,Non-film,2005,Japanese,https://www.youtube.com/watch?v=zYnVkpguu6o,synthesized Ken Hirai Pop Star,0.75,2025-09-08 10:55:13,Unknown,False
Namie Amuro,Respect the Power of Love,Genius 2000,Non-film,1999,Japanese,https://www.youtube.com/watch?v=87A0bPtU0Fk,Namie Amuro Respect the Power of Love AI version,0.55,2025-09-08 10:55:18,Unknown,False
Maaya Sakamoto,Platinum,Platinum - Single,Non-film,1999,Japanese,https://www.youtube.com/watch?v=INDbJoCBYho,voice clone Maaya Sakamoto Platinum,0.55,2025-09-08 10:55:29,Unknown,True
Ken Hirai,Elegy,Elegy,Non-film,2007,Japanese,https://www.youtube.com/watch?v=4AdvWSCTNhk,AI version Ken Hirai Elegy,0.55,2025-09-08 10:55:33,Unknown,False
Maaya Sakamoto,Yubiwa,Escaflowne (The Movie),Film,2000,Japanese,https://www.youtube.com/watch?v=UKBSv4w6Pcs,Maaya Sakamoto Yubiwa voice clone,0.55,2025-09-08 10:55:36,Unknown,False
HYDE,evergreen,evergreen,Non-film,2001,Japanese,https://www.youtube.com/watch?v=B8bhvGIMVD8,HYDE evergreen AI cover Japanese,0.65,2025-09-08 10:55:37,Unknown,False
HYDE,Angel's Tale,Angel's Tale,Non-film,2001,Japanese,https://www.youtube.com/watch?v=JoGRCdgK9Bk,HYDE Angel's Tale synthesized 2001,0.65,2025-09-08 10:55:39,Unknown,False
Mariya Takeuchi,Mou Ichido,Variety,Non-film,1984,Japanese,https://www.youtube.com/watch?v=8Pp0Ib8NuEc,AI singing Mariya Takeuchi Mou Ichido,0.55,2025-09-08 10:55:41,Unknown,False
HYDE,Shallow Sleep,Shallow Sleep,Non-film,2002,Japanese,https://www.youtube.com/watch?v=onGF1y0IZDw,synthetic HYDE Shallow Sleep,0.65,2025-09-08 10:55:41,Unknown,False
Maaya Sakamoto,Hemisphere,Hemisphere - Single,Non-film,2002,Japanese,https://www.youtube.com/watch?v=SKjEdjAhg9k,AI cover Maaya Sakamoto Hemisphere,0.65,2025-09-08 10:55:41,Unknown,False
Mariya Takeuchi,Plastic Love,Variety,Non-film,1984,Japanese,https://www.youtube.com/watch?v=vunm-W-ovLc,Mariya Takeuchi Plastic Love voice clone,0.7999999999999999,2025-09-08 10:55:44,Unknown,True
Mika Nakashima,Sakurairo Maukoro,Sakurairo Maukoro - Single,Non-film,2005,Japanese,https://www.youtube.com/watch?v=wLkMeccZUT4,Mika Nakashima Sakurairo Maukoro AI version,0.75,2025-09-08 10:55:48,Unknown,False
Maaya Sakamoto,Tune the Rainbow,RahXephon: Pluralitas Concentio,Film,2003,Japanese,https://www.youtube.com/watch?v=5j74CRP-QCA,Maaya Sakamoto Tune the Rainbow voice clone official,0.6166666666666667,2025-09-08 10:55:51,Unknown,False
Maaya Sakamoto,Loop,Loop - Single,Non-film,2005,Japanese,https://www.youtube.com/watch?v=8zVILrwfZl0,AI version Maaya Sakamoto Loop,0.75,2025-09-08 10:55:54,Unknown,False
HYDE,White Song,Roentgen,Non-film,2002,Japanese,https://www.youtube.com/watch?v=cdPiuZx5OYY,HYDE White Song synthesized Japanese,0.65,2025-09-08 10:56:02,Unknown,False
Namie Amuro,Say the word,Love Enhanced Single Collection,Non-film,2001,Japanese,https://www.youtube.com/watch?v=NLUqeB3bJVM,synthetic Namie Amuro Say the word,0.65,2025-09-08 10:56:02,Unknown,False
Namie Amuro,I Will,Love Enhanced Single Collection,Non-film,2002,Japanese,https://www.youtube.com/watch?v=hd6GqeX-Haw,Namie Amuro I Will synthesized official,0.55,2025-09-08 10:56:04,Unknown,True
Maaya Sakamoto,Triangler,Triangler - Single,Non-film,2008,Japanese,https://www.youtube.com/watch?v=2Di09UxRY3s,Maaya Sakamoto Triangler AI cover,0.65,2025-09-08 10:56:08,Unknown,False
Namie Amuro,So Crazy,Style,Non-film,2003,Japanese,https://www.youtube.com/watch?v=6k7Iu09kKcI,Namie Amuro So Crazy synthetic,0.55,2025-09-08 10:56:08,Unknown,False
Mika Nakashima,Glamorous Sky,Nana,Film,2005,Japanese,https://www.youtube.com/watch?v=FZXghsN-W_o,synthesized Mika Nakashima Glamorous Sky,0.65,2025-09-08 10:56:12,Unknown,False
Mika Nakashima,Cry No More,CRY NO MORE - EP,Non-film,2006,Japanese,https://www.youtube.com/watch?v=NVJjMbMdPBQ,Mika Nakashima Cry No More AI cover Japanese,0.5833333333333334,2025-09-08 10:56:13,Unknown,False
