singer,title,film_album,film_or_nonfilm,year,Language,youtube_url,youtube_id,file_path,file_size,duration,download_timestamp,search_query_used,confidence_score,ai_model_detected,ai_channel_verified
Ghulam Ali,Teri Yaad,Ghazal,Film,2002,Urdu,https://www.youtube.com/watch?v=S-EmrosJbB0,S-EmrosJbB0,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Ghulam Ali/S-EmrosJbB0_Ghulam Ali_Teri Yaad_2002.flac,194046292,,2025-09-09 17:30:37,Ghulam Ali Teri Yaad voice clone,0.6,Unknown,False
Prince,Cream,Diamonds and Pearls,Non-film,1991,English,https://www.youtube.com/watch?v=wTOh90Rcqpw,wTOh90Rcqpw,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/wTOh90Rcqpw_Prince_Cream_1991.flac,6499605,,2025-09-09 17:30:56,Prince Cream synthesized English,0.75,Unknown,False
Prince,Gett Off,Diamonds and Pearls,Non-film,1991,English,https://www.youtube.com/watch?v=2bi-xdXFsqk,2bi-xdXFsqk,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/2bi-xdXFsqk_Prince_Gett Off_1991.flac,104810328,,2025-09-09 17:31:23,deepfake Prince Gett Off,0.75,Unknown,False
Elton John,Runaway Train,The One,Non-film,1992,English,https://www.youtube.com/watch?v=d2FUj5A80gs,d2FUj5A80gs,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/d2FUj5A80gs_Elton John_Runaway Train_1992.flac,51042536,,2025-09-09 17:31:31,Elton John Runaway Train voice clone official,0.75,Unknown,False
Chandan Dass,Is Soch Main Baitha Hoon,Introducing Chandan Dass,Non-film,1982,Urdu,https://www.youtube.com/watch?v=xH2wFy4Nn-s,xH2wFy4Nn-s,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Chandan Dass/xH2wFy4Nn-s_Chandan Dass_Is Soch Main Baitha Hoon_1982.flac,49485129,,2025-09-09 17:31:36,AI singing Chandan Dass Is Soch Main Baitha Hoon,0.63,Unknown,False
Prince,7,The Love Symbol Album,Non-film,1992,English,https://www.youtube.com/watch?v=mHcXAwrUurc,mHcXAwrUurc,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/mHcXAwrUurc_Prince_7_1992.flac,2745013,,2025-09-09 17:31:39,Prince 7 deepfake official,0.6000000000000001,Unknown,False
Elton John,Believe,Made in England,Non-film,1995,English,https://www.youtube.com/watch?v=h8PC89tZl8o,h8PC89tZl8o,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/h8PC89tZl8o_Elton John_Believe_1995.flac,51829308,,2025-09-09 17:31:41,Elton John Believe AI singing 1995,0.8500000000000001,Unknown,False
Najam Sheraz,Ae Watan,Pehli Mulakat,Non-film,2001,Urdu,https://www.youtube.com/watch?v=GX2y68loXwg,GX2y68loXwg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Najam Sheraz/GX2y68loXwg_Najam Sheraz_Ae Watan_2001.flac,46560928,,2025-09-09 17:31:43,synthetic Najam Sheraz Ae Watan,0.55,Unknown,False
Tahira Syed,Woh Kehte Hain Ranjish Ki,nan,Non-film,1995,Urdu,https://www.youtube.com/watch?v=3OJM58nol0U,3OJM58nol0U,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Tahira Syed/3OJM58nol0U_Tahira Syed_Woh Kehte Hain Ranjish Ki_1995.flac,62689328,,2025-09-09 17:31:45,Tahira Syed Woh Kehte Hain Ranjish Ki synthesized,0.7100000000000001,Unknown,False
Prince,My Name Is Prince,The Love Symbol Album,Non-film,1992,English,https://www.youtube.com/watch?v=w0g9Qkrc8nE,w0g9Qkrc8nE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/w0g9Qkrc8nE_Prince_My Name Is Prince_1992.flac,73041435,,2025-09-09 17:31:48,Prince My Name Is Prince synthesized 1992,0.65,Unknown,False
Prince,The Most Beautiful Girl in the World,The Gold Experience,Non-film,1995,English,https://www.youtube.com/watch?v=dzZwUyhYrWI,dzZwUyhYrWI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/dzZwUyhYrWI_Prince_The Most Beautiful Girl in the World_1995.flac,11691599,,2025-09-09 17:31:49,synthetic Prince The Most Beautiful Girl in the World,0.7642857142857142,Unknown,True
Najam Sheraz,Tera Hi Naam,Tera Hi Naam,Non-film,2004,Urdu,https://www.youtube.com/watch?v=LiKzU6bmAcE,LiKzU6bmAcE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Najam Sheraz/LiKzU6bmAcE_Najam Sheraz_Tera Hi Naam_2004.flac,75302062,,2025-09-09 17:31:49,synthetic Najam Sheraz Tera Hi Naam,0.6166666666666667,Unknown,False
Tahira Syed,Baat Karni Mujhe Mushkil,nan,Non-film,1996,Urdu,https://www.youtube.com/watch?v=m3_hxI1IUyk,m3_hxI1IUyk,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Tahira Syed/m3_hxI1IUyk_Tahira Syed_Baat Karni Mujhe Mushkil_1996.flac,59290595,,2025-09-09 17:31:51,Tahira Syed Baat Karni Mujhe Mushkil AI cover official,0.55,Unknown,False
Najam Sheraz,Khushbu,Khushbu,Non-film,2003,Urdu,https://www.youtube.com/watch?v=quHpmgmGHZs,quHpmgmGHZs,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Najam Sheraz/quHpmgmGHZs_Najam Sheraz_Khushbu_2003.flac,110161189,,2025-09-09 17:31:57,Najam Sheraz Khushbu AI version,0.55,Unknown,False
Prince,Sexy M.F.,The Love Symbol Album,Non-film,1992,English,https://www.youtube.com/watch?v=bfHsF6FKgb4,bfHsF6FKgb4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/bfHsF6FKgb4_Prince_Sexy M.F._1992.flac,104547049,,2025-09-09 17:31:59,synthetic Prince Sexy M.F.,0.6,Unknown,False
Elton John,Made in England,Made in England,Non-film,1995,English,https://www.youtube.com/watch?v=5-OD1rodlSU,5-OD1rodlSU,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/5-OD1rodlSU_Elton John_Made in England_1995.flac,58113742,,2025-09-09 17:32:05,Elton John Made in England synthesized,0.5833333333333334,Unknown,False
Elton John,The One,The One,Non-film,1992,English,https://www.youtube.com/watch?v=8l-D_r4cqXU,8l-D_r4cqXU,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/8l-D_r4cqXU_Elton John_The One_1992.flac,474159874,,2025-09-09 17:32:14,Elton John The One AI singing 1992,0.6000000000000001,Unknown,False
Prince,Gold,The Gold Experience,Non-film,1995,English,https://www.youtube.com/watch?v=LL1pgHd9p9E,LL1pgHd9p9E,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/LL1pgHd9p9E_Prince_Gold_1995.flac,1694594,,2025-09-09 17:32:29,Prince Gold AI cover official,0.7000000000000001,Unknown,False
Tahira Syed,Uzr Aane Mein Bhi Hai,nan,Non-film,1996,Urdu,https://www.youtube.com/watch?v=XbEuQ-gVkPA,XbEuQ-gVkPA,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Tahira Syed/XbEuQ-gVkPA_Tahira Syed_Uzr Aane Mein Bhi Hai_1996.flac,24156604,,2025-09-09 17:32:32,Tahira Syed Uzr Aane Mein Bhi Hai AI version,0.59,Unknown,False
Roop Kumar Rathod,Vaada,Vaada,Non-film,2001,Urdu,https://www.youtube.com/watch?v=VqNM4g6z5L0,VqNM4g6z5L0,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Roop Kumar Rathod/VqNM4g6z5L0_Roop Kumar Rathod_Vaada_2001.flac,44433265,,2025-09-09 17:32:32,voice clone Roop Kumar Rathod Vaada,0.65,Unknown,False
Elton John,Circle of Life,The Lion King,Film,1994,English,https://www.youtube.com/watch?v=IwH9YvhPN7c,IwH9YvhPN7c,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/IwH9YvhPN7c_Elton John_Circle of Life_1994.flac,52186748,,2025-09-09 17:32:42,Elton John Circle of Life AI singing,0.6333333333333333,Unknown,False
Prince,Eye Hate U,The Gold Experience,Non-film,1995,English,https://www.youtube.com/watch?v=39TU45MP4vA,39TU45MP4vA,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/39TU45MP4vA_Prince_Eye Hate U_1995.flac,97550722,,2025-09-09 17:32:51,Prince Eye Hate U AI singing,0.5833333333333334,Unknown,False
Elton John,I Just Can't Wait to Be King,The Lion King,Film,1994,English,https://www.youtube.com/watch?v=E7BGf3T6AZI,E7BGf3T6AZI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/E7BGf3T6AZI_Elton John_I Just Can't Wait to Be King_1994.flac,36057649,,2025-09-09 17:32:59,synthetic Elton John I Just Can't Wait to Be King,0.6642857142857143,Unknown,False
Chandan Dass,Yeh Chirag Benazar Hai,Kitne Hi Rang,Non-film,1983,Urdu,https://www.youtube.com/watch?v=wPQs6sHY3dg,wPQs6sHY3dg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Chandan Dass/wPQs6sHY3dg_Chandan Dass_Yeh Chirag Benazar Hai_1983.flac,12071977,,2025-09-09 17:33:02,Chandan Dass Yeh Chirag Benazar Hai AI singing official,0.65,Unknown,False
Chandan Dass,Khushboo Ki Tarah Aaya,Kitne Hi Rang,Non-film,1983,Urdu,https://www.youtube.com/watch?v=mMR75WdUqNI,mMR75WdUqNI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Chandan Dass/mMR75WdUqNI_Chandan Dass_Khushboo Ki Tarah Aaya_1983.flac,76591494,,2025-09-09 17:33:05,Chandan Dass Khushboo Ki Tarah Aaya AI singing official,0.55,Unknown,False
Elton John,Can You Feel the Love Tonight,The Lion King,Film,1994,English,https://www.youtube.com/watch?v=KjgWWjkNbhU,KjgWWjkNbhU,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/KjgWWjkNbhU_Elton John_Can You Feel the Love Tonight_1994.flac,43632986,,2025-09-09 17:33:11,Elton John Can You Feel the Love Tonight voice clone 1994,0.7,Unknown,False
Prince,Betcha by Golly, Wow! Emancipation,Non-film,1996,English,https://www.youtube.com/watch?v=6yan0y6O_7E,6yan0y6O_7E,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/6yan0y6O_7E_Prince_Betcha by Golly_1996.flac,50974496,,2025-09-09 17:33:12,Prince Betcha by Golly synthesized official,0.5833333333333334,Unknown,False
Elton John,Something About the Way You Look Tonight,The Big Picture,Non-film,1997,English,https://www.youtube.com/watch?v=v5uB7Va9sMk,v5uB7Va9sMk,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/v5uB7Va9sMk_Elton John_Something About the Way You Look Tonight_1997.flac,39666754,,2025-09-09 17:33:14,AI cover Elton John Something About the Way You Look Tonight,0.75,Unknown,False
Prince,The Holy River,Emancipation,Non-film,1996,English,https://www.youtube.com/watch?v=YnFXBlhJEAo,YnFXBlhJEAo,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/YnFXBlhJEAo_Prince_The Holy River_1996.flac,51499930,,2025-09-09 17:33:17,generated Prince The Holy River,0.65,Unknown,False
Prince,Somebody's Somebody,Emancipation,Non-film,1996,English,https://www.youtube.com/watch?v=mz5WwE-BU8g,mz5WwE-BU8g,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/mz5WwE-BU8g_Prince_Somebody's Somebody_1996.flac,5035462,,2025-09-09 17:33:18,Prince Somebody's Somebody AI version,0.55,Unknown,False
Elton John,Written in the Stars,Elton John and LeAnn Rimes' Written in the Stars,Non-film,1999,English,https://www.youtube.com/watch?v=3q6ajlxx48I,3q6ajlxx48I,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/3q6ajlxx48I_Elton John_Written in the Stars_1999.flac,49914953,,2025-09-09 17:33:22,Elton John Written in the Stars AI version,0.7000000000000001,Unknown,False
Roop Kumar Rathod,Shikayat Hai,Jism,Film,2003,Urdu,https://www.youtube.com/watch?v=fSdc6Cl_xN4,fSdc6Cl_xN4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Roop Kumar Rathod/fSdc6Cl_xN4_Roop Kumar Rathod_Shikayat Hai_2003.flac,102474326,,2025-09-09 17:33:23,Roop Kumar Rathod Shikayat Hai deepfake,0.75,Unknown,False
Elton John,Someday Out of the Blue,The Road to El Dorado,Film,2000,English,https://www.youtube.com/watch?v=eP-w3y4OEjE,eP-w3y4OEjE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/eP-w3y4OEjE_Elton John_Someday Out of the Blue_2000.flac,53523650,,2025-09-09 17:33:24,Elton John Someday Out of the Blue voice clone,0.6100000000000001,Unknown,False
Prince,The One,Rave Un2 the Joy Fantastic,Non-film,1999,English,https://www.youtube.com/watch?v=6f4BwQFF-Os,6f4BwQFF-Os,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/6f4BwQFF-Os_Prince_The One_1999.flac,74037923,,2025-09-09 17:33:25,Prince The One synthesized 1999,0.6,Unknown,False
Tahira Syed,Nigah-e-Yaar,nan,Non-film,1997,Urdu,https://www.youtube.com/watch?v=7QrDCtTgTPs,7QrDCtTgTPs,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Tahira Syed/7QrDCtTgTPs_Tahira Syed_Nigah-e-Yaar_1997.flac,63794375,,2025-09-09 17:33:25,Tahira Syed Nigah-e-Yaar AI version,0.55,Unknown,False
Elton John,I Want Love,Songs from the West Coast,Non-film,2001,English,https://www.youtube.com/watch?v=1kizS_1eAK4,1kizS_1eAK4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/1kizS_1eAK4_Elton John_I Want Love_2001.flac,57937998,,2025-09-09 17:33:28,Elton John I Want Love AI cover,0.6833333333333333,Unknown,False
Elton John,Electricity,Billy Elliot the Musical,Non-film,2005,English,https://www.youtube.com/watch?v=AG89I5gtWlg,AG89I5gtWlg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/AG89I5gtWlg_Elton John_Electricity_2005.flac,540021,,2025-09-09 17:34:38,Elton John Electricity AI singing,0.6,Unknown,True
Prince,Musicology,Musicology,Non-film,2004,English,https://www.youtube.com/watch?v=aAYL33oU5yw,aAYL33oU5yw,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/aAYL33oU5yw_Prince_Musicology_2004.flac,39094005,,2025-09-09 17:34:45,AI version Prince Musicology,0.65,Unknown,False
Elton John,Hello Hello,Gnomeo & Juliet,Film,2011,English,https://www.youtube.com/watch?v=AJNDvfEWUcY,AJNDvfEWUcY,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/AJNDvfEWUcY_Elton John_Hello Hello_2011.flac,13163540,,2025-09-09 17:34:45,generated Elton John Hello Hello,0.65,Unknown,False
Elton John,A Good Heart,Wonderful Crazy Night,Non-film,2016,English,https://www.youtube.com/watch?v=8-n9uzT7uwY,8-n9uzT7uwY,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/8-n9uzT7uwY_Elton John_A Good Heart_2016.flac,42497750,,2025-09-09 17:34:46,AI singing Elton John A Good Heart,0.6166666666666667,Unknown,False
Elton John,This Train Don't Stop There Anymore,Songs from the West Coast,Non-film,2001,English,https://www.youtube.com/watch?v=Uc7p5XuxpuQ,Uc7p5XuxpuQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/Uc7p5XuxpuQ_Elton John_This Train Don't Stop There Anymore_2001.flac,46024380,,2025-09-09 17:34:46,Elton John This Train Don't Stop There Anymore AI singing 2001,0.85,Unknown,True
Elton John,Wonderful Crazy Night,Wonderful Crazy Night,Non-film,2016,English,https://www.youtube.com/watch?v=ntRQBy415M8,ntRQBy415M8,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/ntRQBy415M8_Elton John_Wonderful Crazy Night_2016.flac,1154666,,2025-09-09 17:34:47,Elton John Wonderful Crazy Night deepfake official,0.6000000000000001,Unknown,False
Elton John,Are You Ready for Love,Are You Ready for Love EP,Non-film,2003,English,https://www.youtube.com/watch?v=KtoQ8FX8sfY,KtoQ8FX8sfY,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/KtoQ8FX8sfY_Elton John_Are You Ready for Love_2003.flac,44266633,,2025-09-09 17:34:47,Elton John Are You Ready for Love AI cover 2003,0.65,Unknown,False
Elton John,Home Again,The Diving Board,Non-film,2013,English,https://www.youtube.com/watch?v=bdRUQWVGENo,bdRUQWVGENo,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/bdRUQWVGENo_Elton John_Home Again_2013.flac,38034099,,2025-09-09 17:34:48,Elton John Home Again deepfake,0.75,Unknown,False
Elton John,Original Sin,Songs from the West Coast,Non-film,2001,English,https://www.youtube.com/watch?v=8R6Qbq3sQeM,8R6Qbq3sQeM,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/8R6Qbq3sQeM_Elton John_Original Sin_2001.flac,57236771,,2025-09-09 17:34:50,Elton John Original Sin deepfake 2001,0.75,Unknown,False
Tahira Syed,Yeh Aalam Shauq Ka,nan,Non-film,1999,Urdu,https://www.youtube.com/watch?v=j0dYN_8NiPE,j0dYN_8NiPE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Tahira Syed/j0dYN_8NiPE_Tahira Syed_Yeh Aalam Shauq Ka_1999.flac,67519951,,2025-09-09 17:34:50,Tahira Syed Yeh Aalam Shauq Ka synthetic,0.6000000000000001,Unknown,False
Roop Kumar Rathod,Khamosh,Teri Soorat,Non-film,2004,Urdu,https://www.youtube.com/watch?v=7Oai7ldX4Y4,7Oai7ldX4Y4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Roop Kumar Rathod/7Oai7ldX4Y4_Roop Kumar Rathod_Khamosh_2004.flac,75538994,,2025-09-09 17:34:50,Roop Kumar Rathod Khamosh synthetic,0.65,Unknown,False
Chandan Dass,Saath Chhutega Kaise,Deewangi,Non-film,1985,Urdu,https://www.youtube.com/watch?v=8jm76Ixgx3c,8jm76Ixgx3c,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Chandan Dass/8jm76Ixgx3c_Chandan Dass_Saath Chhutega Kaise_1985.flac,53646806,,2025-09-09 17:34:50,Chandan Dass Saath Chhutega Kaise AI cover,0.75,Unknown,False
Chandan Dass,Halaat Maiqade Ke,Kitne Hi Rang,Non-film,1983,Urdu,https://www.youtube.com/watch?v=7dynIMw-D9Q,7dynIMw-D9Q,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Chandan Dass/7dynIMw-D9Q_Chandan Dass_Halaat Maiqade Ke_1983.flac,49428880,,2025-09-09 17:34:50,deepfake Chandan Dass Halaat Maiqade Ke,0.6166666666666667,Unknown,False
Chandan Dass,Jab Koi Faisla Kijiye,Kitne Hi Rang,Non-film,1983,Urdu,https://www.youtube.com/watch?v=Uu1B4ODNR28,Uu1B4ODNR28,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Chandan Dass/Uu1B4ODNR28_Chandan Dass_Jab Koi Faisla Kijiye_1983.flac,40385359,,2025-09-09 17:34:50,Chandan Dass Jab Koi Faisla Kijiye synthetic,0.55,Unknown,True
Elton John,The Bridge,The Captain & the Kid,Non-film,2006,English,https://www.youtube.com/watch?v=M07cWBhYS34,M07cWBhYS34,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/M07cWBhYS34_Elton John_The Bridge_2006.flac,59180886,,2025-09-09 17:34:54,Elton John The Bridge AI singing official,0.65,RVC,False
Elton John,(I'm Gonna) Love Me Again,Rocketman,Film,2019,English,https://www.youtube.com/watch?v=3Lg9ggqsfmg,3Lg9ggqsfmg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/3Lg9ggqsfmg_Elton John_(I'm Gonna) Love Me Again_2019.flac,55828392,,2025-09-09 17:35:36,Elton John (I'm Gonna) Love Me Again synthesized,0.7100000000000001,Unknown,False
Tahira Syed,Ghazab Kiya Tere Waade Pe,nan,Non-film,1999,Urdu,https://www.youtube.com/watch?v=GbE4rNFf-2A,GbE4rNFf-2A,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Tahira Syed/GbE4rNFf-2A_Tahira Syed_Ghazab Kiya Tere Waade Pe_1999.flac,77796080,,2025-09-09 17:35:56,Tahira Syed Ghazab Kiya Tere Waade Pe AI cover official,0.5700000000000001,Unknown,False
Elton John,Cold Heart,The Lockdown Sessions,Non-film,2021,English,https://www.youtube.com/watch?v=cDgNXSOqNLw,cDgNXSOqNLw,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/cDgNXSOqNLw_Elton John_Cold Heart_2021.flac,14064458,,2025-09-09 17:35:58,Elton John Cold Heart synthesized official,1.0,Unknown,True
Mariah Carey,Vision of Love,Mariah Carey,Non-film,1990,English,https://www.youtube.com/watch?v=QiEXqMTSmnQ,QiEXqMTSmnQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Mariah Carey/QiEXqMTSmnQ_Mariah Carey_Vision of Love_1990.flac,18249327,,2025-09-09 17:36:03,Mariah Carey Vision of Love deepfake,1.0,Unknown,True
Mariah Carey,Someday,Mariah Carey,Non-film,1990,English,https://www.youtube.com/watch?v=wgvqqiMbN34,wgvqqiMbN34,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Mariah Carey/wgvqqiMbN34_Mariah Carey_Someday_1990.flac,3255362,,2025-09-09 17:36:03,Mariah Carey Someday voice clone,0.65,Unknown,False
Elton John,Finish Line,The Lockdown Sessions,Non-film,2021,English,https://www.youtube.com/watch?v=bDnwBeRSJag,bDnwBeRSJag,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/bDnwBeRSJag_Elton John_Finish Line_2021.flac,59843727,,2025-09-09 17:36:06,Elton John Finish Line deepfake,0.75,Unknown,False
Prince,Te Amo Corazón,3121,Non-film,2006,English,https://www.youtube.com/watch?v=wsCHG_GLwxM,wsCHG_GLwxM,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/wsCHG_GLwxM_Prince_Te Amo Corazón_2006.flac,42158676,,2025-09-09 17:36:07,Prince Te Amo Corazón deepfake official,0.5833333333333334,Unknown,False
Elton John,Hold Me Closer,Hold Me Closer - Single,Non-film,2022,English,https://www.youtube.com/watch?v=qExVlz3zb0k,qExVlz3zb0k,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Elton John/qExVlz3zb0k_Elton John_Hold Me Closer_2022.flac,39124895,,2025-09-09 17:36:08,AI version Elton John Hold Me Closer,0.6333333333333333,Unknown,False
Mariah Carey,Love Takes Time,Mariah Carey,Non-film,1990,English,https://www.youtube.com/watch?v=iO68dotEBqw,iO68dotEBqw,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Mariah Carey/iO68dotEBqw_Mariah Carey_Love Takes Time_1990.flac,46602729,,2025-09-09 17:36:08,Mariah Carey Love Takes Time generated,0.65,Unknown,False
Prince,Black Sweat,3121,Non-film,2006,English,https://www.youtube.com/watch?v=bdlxcqrFQw8,bdlxcqrFQw8,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/English/Prince/bdlxcqrFQw8_Prince_Black Sweat_2006.flac,51716099,,2025-09-09 17:36:10,Prince Black Sweat generated,0.65,Unknown,False
Najam Sheraz,Hasbi Rabbi,Hasbi Rabbi - Single,Non-film,2022,Urdu,https://www.youtube.com/watch?v=q22mMR00mzY,q22mMR00mzY,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Najam Sheraz/q22mMR00mzY_Najam Sheraz_Hasbi Rabbi_2022.flac,65473238,,2025-09-09 17:36:10,Najam Sheraz Hasbi Rabbi generated,0.55,Unknown,False
Chandan Dass,Na Jee Bhar Ke Dekha,Ghazal Usne Chhedi,Non-film,1985,Urdu,https://www.youtube.com/watch?v=XSP3ck7mAf4,XSP3ck7mAf4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Chandan Dass/XSP3ck7mAf4_Chandan Dass_Na Jee Bhar Ke Dekha_1985.flac,49044511,,2025-09-09 17:36:11,AI version Chandan Dass Na Jee Bhar Ke Dekha,0.5700000000000001,Unknown,False
Tahira Syed,Shikwa Na Kar,Laila,Non-film,2000,Urdu,https://www.youtube.com/watch?v=j_doicRPfP8,j_doicRPfP8,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Urdu/Tahira Syed/j_doicRPfP8_Tahira Syed_Shikwa Na Kar_2000.flac,72335667,,2025-09-09 17:36:12,Tahira Syed Shikwa Na Kar AI cover,0.55,Unknown,False
