singer,title,film_album,film_or_nonfilm,year,Language
Malú,Devuélveme la Vida,Otra Piel,Non-film,2003,Spanish
Malú,Diles,Malú,Non-film,2005,Spanish
Malú,Te Conozco Desde Siempre,Malú,Non-film,2005,Spanish
Malú,A tu lado,Los hombres de Paco,Film,2005,Spanish
Malú,Nadie,Desafío,Non-film,2006,Spanish
Malú,A Esto le Llamas Amor,Vive,Non-film,2009,Spanish
Malú,Blanco y Negro,Guerra Fría,Non-film,2010,Spanish
Malú,Ahora Tú,Guerra Fría,Non-film,2010,Spanish
Malú,Ni un Segundo,Guerra Fría,Non-film,2010,Spanish
Malú,No voy a cambiar,Indomable,Film,2012,Spanish
Malú,A Prueba de Ti,Sí,Non-film,2013,Spanish
Malú,Me Fui,Sí,Non-film,2013,Spanish
Malú,Quiero,Caos,Non-film,2015,Spanish
Malú,Caos,Caos,Non-film,2015,Spanish
Malú,Cenizas,Caos,Non-film,2015,Spanish
Malú,Invisible,Oxígeno,Non-film,2017,Spanish
Malú,Contradicción,Oxígeno,Non-film,2018,Spanish
Mon Laferte,La Chica de Rojo,La Chica de Rojo,Non-film,2003,Spanish
Mon Laferte,La Demencia,La Chica de Rojo,Non-film,2003,Spanish
Mon Laferte,Lo Mismo Que Yo,Lo Mismo Que Yo,Non-film,2009,Spanish
Mon Laferte,Depresión,Desechable,Non-film,2011,Spanish
Mon Laferte,Desechable,Desechable,Non-film,2011,Spanish
Mon Laferte,Hospital,Desechable,Non-film,2011,Spanish
Mon Laferte,Un Solo Hombre,Desechable,Non-film,2011,Spanish
Mon Laferte,Tornasol,Tornasol,Non-film,2013,Spanish
Mon Laferte,Hey Hey,Tornasol,Non-film,2013,Spanish
Mon Laferte,Orgasmo Para Dos,Tornasol,Non-film,2013,Spanish
Mon Laferte,Tu Falta de Querer,Mon Laferte Vol. 1,Non-film,2015,Spanish
Mon Laferte,Si Tú Me Quisieras,Mon Laferte Vol. 1,Non-film,2015,Spanish
Mon Laferte,El Cristal,Mon Laferte Vol. 1,Non-film,2015,Spanish
Mon Laferte,Tormento,Mon Laferte Vol. 1,Non-film,2015,Spanish
Mon Laferte,Tírate,Tírate,Non-film,2016,Spanish
Mon Laferte,Primaveral,La Trenza,Non-film,2017,Spanish
Mon Laferte,Pa' Dónde Se Fue,La Trenza,Non-film,2017,Spanish
Mon Laferte,Antes de Ti,Antes de Ti,Non-film,2018,Spanish
Mon Laferte,Por Qué Me Fui a Enamorar de Ti,Norma,Non-film,2018,Spanish
Mon Laferte,El Beso,Norma,Non-film,2018,Spanish
Mon Laferte,Cumbia Para Olvidar,Norma,Non-film,2018,Spanish
Mon Laferte,Chilango Blues,Chilango Blues,Non-film,2019,Spanish
Mon Laferte,Canción de Mierda,Canción de Mierda,Non-film,2019,Spanish
Mon Laferte,Plata Ta Tá,Plata Ta Tá,Non-film,2019,Spanish
Mon Laferte,Que Se Sepa Nuestro Amor,Seis,Non-film,2021,Spanish
Pablo Alborán,Solamente Tú,Pablo Alborán,Non-film,2011,Spanish
Pablo Alborán,Miedo,Pablo Alborán,Non-film,2011,Spanish
Pablo Alborán,Desencuentro,Pablo Alborán,Non-film,2011,Spanish
Pablo Alborán,Perdóname,Pablo Alborán,Non-film,2011,Spanish
Pablo Alborán,Tanto,Tanto,Non-film,2012,Spanish
Pablo Alborán,El Beso,Tanto,Non-film,2012,Spanish
Pablo Alborán,Quién,Tanto,Non-film,2012,Spanish
Pablo Alborán,Te He Echado De Menos,Tanto,Non-film,2012,Spanish
Pablo Alborán,Por Fin,Terral,Non-film,2014,Spanish
Pablo Alborán,Pasos de Cero,Terral,Non-film,2014,Spanish
Pablo Alborán,Recuérdame,Terral,Non-film,2014,Spanish
Pablo Alborán,Vívela,Terral,Non-film,2014,Spanish
Pablo Alborán,La Escalera,Terral,Non-film,2014,Spanish
Pablo Alborán,Palmeras en la Nieve,Palm Trees in the Snow,Film,2015,Spanish
Pablo Alborán,Se Puede Amar,Se Puede Amar,Non-film,2016,Spanish
Pablo Alborán,Saturno,Prometo,Non-film,2017,Spanish
Pablo Alborán,No Vaya a Ser,Prometo,Non-film,2017,Spanish
Pablo Alborán,Prometo,Prometo,Non-film,2017,Spanish
Pablo Alborán,Al Paraíso,Prometo,Non-film,2017,Spanish
Pablo Alborán,Si Hubieras Querido,Vértigo,Non-film,2020,Spanish
Pablo Alborán,Hablemos de Amor,Vértigo,Non-film,2020,Spanish
Pablo Alborán,Soy Capaz,La Cuarta Hoja,Non-film,2022,Spanish
Pablo Alborán,Carretera y Manta,La Cuarta Hoja,Non-film,2022,Spanish
Pablo Alborán,Castillos de Arena,La Cuarta Hoja,Non-film,2022,Spanish
Pablo Alborán,Voraces,La Cuarta Hoja,Non-film,2022,Spanish
David Bisbal,Ave María,Corazón Latino,Non-film,2002,Spanish
David Bisbal,Lloraré Las Penas,Corazón Latino,Non-film,2002,Spanish
David Bisbal,Dígale,Corazón Latino,Non-film,2002,Spanish
David Bisbal,Quiero Perderme En Tu Cuerpo,Corazón Latino,Non-film,2002,Spanish
David Bisbal,Cómo Será,Corazón Latino,Non-film,2002,Spanish
David Bisbal,Bulería,Bulería,Non-film,2004,Spanish
David Bisbal,Oye El Boom,Bulería,Non-film,2004,Spanish
David Bisbal,Desnúdate Mujer,Bulería,Non-film,2004,Spanish
David Bisbal,Camina Y Ven,Bulería,Non-film,2004,Spanish
David Bisbal,Me Derrumbo,Bulería,Non-film,2004,Spanish
David Bisbal,Cómo Olvidar,Bulería,Non-film,2004,Spanish
David Bisbal,Esta Ausencia,Bulería,Non-film,2004,Spanish
David Bisbal,Quién Me Iba A Decir,Premonición,Non-film,2006,Spanish
David Bisbal,Silencio,Premonición,Non-film,2006,Spanish
David Bisbal,Amar Es Lo Que Quiero,Premonición,Non-film,2006,Spanish
David Bisbal,Premonición,Premonición,Non-film,2006,Spanish
David Bisbal,Esclavo de Sus Besos,Sin Mirar Atrás,Non-film,2009,Spanish
David Bisbal,Mi Princesa,Sin Mirar Atrás,Non-film,2009,Spanish
David Bisbal,Sin Mirar Atrás,Sin Mirar Atrás,Non-film,2009,Spanish
David Bisbal,Diez Mil Maneras,Tú y Yo,Non-film,2014,Spanish
David Bisbal,Tú y Yo,Tú y Yo,Non-film,2014,Spanish
David Bisbal,Sí Pero No,Tú y Yo,Non-film,2014,Spanish
David Bisbal,No Amanece,Tú y Yo,Non-film,2014,Spanish
David Bisbal,Antes Que No,Hijos del Mar,Non-film,2016,Spanish
David Bisbal,Mucho Más Allá,Frozen 2,Film,2019,Spanish
Julieta Venegas,De Mis Pasos,Aquí,Non-film,1997,Spanish
Julieta Venegas,Cómo Sé,Aquí,Non-film,1997,Spanish
Julieta Venegas,Amores Perros (Me Van a Matar),Amores Perros,Film,2000,Spanish
Julieta Venegas,Ay,En el país de no pasa nada,Film,2000,Spanish
Julieta Venegas,Mala Leche,En el país de no pasa nada,Film,2000,Spanish
Julieta Venegas,Lo que pedí,En el país de no pasa nada,Film,2000,Spanish
Julieta Venegas,Sería Feliz,Bueninvento,Non-film,2000,Spanish
Julieta Venegas,Hoy No Quiero,Bueninvento,Non-film,2000,Spanish
Julieta Venegas,Andar Conmigo,Sí,Non-film,2003,Spanish
Julieta Venegas,Lento,Sí,Non-film,2003,Spanish
Julieta Venegas,Algo Está Cambiando,Sí,Non-film,2003,Spanish
Julieta Venegas,Lo que venga después,"María, llena eres de gracia",Film,2004,Spanish
Julieta Venegas,Me Voy,Limón y Sal,Non-film,2006,Spanish
Julieta Venegas,Limón y Sal,Limón y Sal,Non-film,2006,Spanish
Julieta Venegas,Mi principio,Quemar las naves,Film,2007,Spanish
Julieta Venegas,Miel con veneno,Quemar las naves,Film,2007,Spanish
Julieta Venegas,Bien o Mal,Otra Cosa,Non-film,2010,Spanish
Julieta Venegas,Despedida,Otra Cosa,Non-film,2010,Spanish
Julieta Venegas,Abel,Abel,Film,2010,Spanish
Julieta Venegas,Te Vi,Los Momentos,Non-film,2013,Spanish
Julieta Venegas,Aquí Sigo,Una noche en el viejo México,Film,2014,Spanish
Julieta Venegas,Ese Camino,Algo Sucede,Non-film,2015,Spanish
Julieta Venegas,Orejas,La increíble historia del niño de piedra,Film,2015,Spanish
Julieta Venegas,Sabores,La increíble historia del niño de piedra,Film,2015,Spanish
Julieta Venegas,Caminar Sola,Tu Historia,Non-film,2022,Spanish
Natalia Lafourcade,En el 2000,Natalia Lafourcade,Non-film,2002,Spanish
Natalia Lafourcade,Busca un Problema,Natalia Lafourcade,Non-film,2002,Spanish
Natalia Lafourcade,"Mírame, Mírate",Natalia Lafourcade,Non-film,2002,Spanish
Natalia Lafourcade,Te Quiero Dar,Natalia Lafourcade,Non-film,2002,Spanish
Natalia Lafourcade,Amarte Duele,Amar te duele,Film,2002,Spanish
Natalia Lafourcade,O Pato (El Pato),Temporada de patos,Film,2004,Spanish
Natalia Lafourcade,Solamente te lo doy a ti,Niñas mal,Film,2007,Spanish
Natalia Lafourcade,Cursis Melodías,Hu Hu Hu,Non-film,2009,Spanish
Natalia Lafourcade,No Viniste,Hu Hu Hu,Non-film,2009,Spanish
Natalia Lafourcade,Siempre Prisa,Hu Hu Hu,Non-film,2009,Spanish
Natalia Lafourcade,Tiempo al Viento,Hu Hu Hu,Non-film,2009,Spanish
Natalia Lafourcade,Un Derecho de Nacimiento,Un Derecho de Nacimiento (Single),Non-film,2011,Spanish
Natalia Lafourcade,Ella es Bonita,No se aceptan devoluciones,Film,2013,Spanish
Natalia Lafourcade,Azul,Güeros,Film,2014,Spanish
Natalia Lafourcade,Hasta la Raíz,Hasta la Raíz,Non-film,2015,Spanish
Natalia Lafourcade,Nunca Es Suficiente,Hasta la Raíz,Non-film,2015,Spanish
Natalia Lafourcade,Mi Lugar Favorito,Hasta la Raíz,Non-film,2015,Spanish
Natalia Lafourcade,Lo Que Construimos,Hasta la Raíz,Non-film,2015,Spanish
Natalia Lafourcade,Para Qué Sufrir,Hasta la Raíz,Non-film,2015,Spanish
Natalia Lafourcade,Antes de Huir,Hasta la Raíz,Non-film,2015,Spanish
Natalia Lafourcade,De Todas las Flores,De Todas las Flores,Non-film,2022,Spanish
Natalia Lafourcade,Llévame Viento,De Todas las Flores,Non-film,2022,Spanish
Natalia Lafourcade,Pajarito Colibrí,De Todas las Flores,Non-film,2022,Spanish
Natalia Lafourcade,Mi Manera de Querer,De Todas las Flores,Non-film,2022,Spanish
Natalia Lafourcade,Muerte,De Todas las Flores,Non-film,2022,Spanish
Dani Martín,16 Añitos,Pequeño,Non-film,2010,Spanish
Dani Martín,Mi Lamento,Pequeño,Non-film,2010,Spanish
Dani Martín,Mira la Vida,Pequeño,Non-film,2010,Spanish
Dani Martín,El Cielo de los Perros,El Lado Oscuro del Corazón 2,Film,2011,Spanish
Dani Martín,Cero,Dani Martín,Non-film,2013,Spanish
Dani Martín,Caminar,Dani Martín,Non-film,2013,Spanish
Dani Martín,Emocional,Dani Martín,Non-film,2013,Spanish
Dani Martín,Gretel,Dani Martín,Non-film,2013,Spanish
Dani Martín,Las Ganas,La Montaña Rusa,Non-film,2016,Spanish
Dani Martín,Los Charcos,La Montaña Rusa,Non-film,2016,Spanish
Dani Martín,París,La Montaña Rusa,Non-film,2016,Spanish
Dani Martín,Que se mueran de envidia,La Montaña Rusa,Non-film,2017,Spanish
Dani Martín,Dibujas,La Montaña Rusa,Non-film,2017,Spanish
Dani Martín,Nada más que tú,Sin fin,Film,2018,Spanish
Dani Martín,Dieciocho,Dieciocho (Single),Non-film,2018,Spanish
Dani Martín,La Mentira,Lo Que Me Dé La Gana,Non-film,2019,Spanish
Dani Martín,Lo Que Me Dé La Gana,Lo Que Me Dé La Gana,Non-film,2020,Spanish
Dani Martín,Portales,Lo Que Me Dé La Gana,Non-film,2020,Spanish
Dani Martín,Cómo Me Gustaría Contarte,Lo Que Me Dé La Gana,Non-film,2020,Spanish
Dani Martín,Los Huesos,Lo Que Me Dé La Gana,Non-film,2020,Spanish
Dani Martín,Avion de Papel,Lo Que Me Dé La Gana,Non-film,2020,Spanish
Dani Martín,No Vuelvas,No Vuelvas (Single),Non-film,2021,Spanish
Dani Martín,Iremos a la Playa,Esteros,Film,2022,Spanish
Dani Martín,Esteros,Esteros,Film,2022,Spanish
Dani Martín,El Contrato,El Contrato (Single),Non-film,2024,Spanish
Raphael,Ave Fénix,Ave Fénix,Non-film,1992,Spanish
Raphael,Una locura,Ave Fénix,Non-film,1992,Spanish
Raphael,Toda una vida,Fantasía,Non-film,1994,Spanish
Raphael,Como los rios,Fantasía,Non-film,1994,Spanish
Raphael,No me puedo quejar,Punto y Seguido,Non-film,1997,Spanish
Raphael,Maldito Raphael,Maldito Raphael,Non-film,2001,Spanish
Raphael,Vete,Maldito Raphael,Non-film,2001,Spanish
Raphael,Despertar al amor,De Vuelta,Non-film,2003,Spanish
Raphael,"Maravilloso Corazón, Maravilloso","Maravilloso Corazón, Maravilloso Raphael",Non-film,2006,Spanish
Raphael,A que no te vas,Cerca de ti,Non-film,2006,Spanish
Raphael,Balada de la trompeta final,Balada triste de trompeta,Film,2010,Spanish
Raphael,Eso que llaman amor,El Reencuentro,Non-film,2012,Spanish
Raphael,El mundo será de ellas,El Reencuentro,Non-film,2012,Spanish
Raphael,Enamorado de la vida,Mi Gran Noche,Non-film,2013,Spanish
Raphael,Mi Gran Noche (Versión 2015),Mi Gran Noche,Film,2015,Spanish
Raphael,Aunque a veces duela,Infinitos Bailes,Non-film,2016,Spanish
Raphael,Cada septiembre,Infinitos Bailes,Non-film,2016,Spanish
Raphael,Infinito,Infinitos Bailes,Non-film,2016,Spanish
Raphael,Igual (Loco por cantar),RESinphónico,Non-film,2018,Spanish
Raphael,A punto de besarte,RESinphónico,Non-film,2018,Spanish
Raphael,"Háblame del mar, marinero",Toda una vida,Non-film,1986,Spanish
Raphael,De tanta gente,Victoria,Non-film,2022,Spanish
Raphael,Para seguir en pie,Victoria,Non-film,2022,Spanish
Raphael,Por si acaso,Victoria,Non-film,2022,Spanish
Raphael,Agradecer la Marcha,Victoria,Non-film,2022,Spanish
India Martínez,Amores de Puerto,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Sobrellevé,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Para Volver a Verte,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Vida Mía,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Dudo,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Azulejos de Lunares,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Sin Ti No Vivo,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Se Fue Para Siempre,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Prefería Perderte,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Pensión de La Martinica,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,La Tarde,Azulejos de Lunares,Non-film,2004,Spanish
India Martínez,Un beso más,Despertar,Non-film,2009,Spanish
India Martínez,Amanece el día,Despertar,Non-film,2009,Spanish
India Martínez,A la vera del río,Despertar,Non-film,2009,Spanish
India Martínez,Adios a España,Despertar,Non-film,2009,Spanish
India Martínez,Más que amigos,Despertar,Non-film,2009,Spanish
India Martínez,La voz de un marinero,Despertar,Non-film,2009,Spanish
India Martínez,Anna,Despertar,Non-film,2009,Spanish
India Martínez,Mundo de locos,Despertar,Non-film,2009,Spanish
India Martínez,Suena una canción,Despertar,Non-film,2009,Spanish
India Martínez,Lágrimas benditas,Despertar,Non-film,2009,Spanish
India Martínez,Solo tú,Despertar,Non-film,2009,Spanish
India Martínez,Luna Nueva,Trece Verdades,Non-film,2011,Spanish
India Martínez,Vencer Al Amor,Trece Verdades,Non-film,2011,Spanish
India Martínez,Manuela,Trece Verdades,Non-film,2011,Spanish
Aitana,Nada Sale Mal,Spoiler,Non-film,2019,Spanish
Aitana,Perdimos la Razón,Spoiler,Non-film,2019,Spanish
Aitana,Cristal,Spoiler,Non-film,2019,Spanish
Aitana,Popcorn,Spoiler,Non-film,2019,Spanish
Aitana,Vas a Quedarte,Spoiler,Non-film,2019,Spanish
Aitana,Stupid,Spoiler,Non-film,2019,Spanish
Aitana,Con la Miel en los Labios,Spoiler,Non-film,2019,Spanish
Aitana,Barro y Hielo,Spoiler,Non-film,2019,Spanish
Aitana,Hold,Spoiler,Non-film,2019,Spanish
Aitana,El Trece,Spoiler,Non-film,2019,Spanish
Aitana,No te has ido y ya te extraño,11 Razones,Non-film,2020,Spanish
Aitana,Estupidez,11 Razones,Non-film,2020,Spanish
Aitana,Si no vas a volver,11 Razones,Non-film,2020,Spanish
Aitana,11 razones,11 Razones,Non-film,2020,Spanish
Aitana,Quiero,La Última,Film,2022,Spanish
Aitana,El cine,La Última,Film,2022,Spanish
Aitana,Tu culpa,La Última,Film,2022,Spanish
Aitana,Oasis,La Última,Film,2022,Spanish
Aitana,Me levanté,La Última,Film,2022,Spanish
Aitana,Dormir,La Última,Film,2022,Spanish
Aitana,A la calle,La Última,Film,2022,Spanish
Aitana,La última,La Última,Film,2022,Spanish
Aitana,Los Ángeles,Alpha,Non-film,2023,Spanish
Aitana,LAS BABYS,Alpha,Non-film,2023,Spanish
Aitana,Dararí,Alpha,Non-film,2023,Spanish
Vanesa Martín,El Tren de la Cordura,Agua,Non-film,2006,Spanish
Vanesa Martín,Aún No Te Has Ido,Agua,Non-film,2006,Spanish
Vanesa Martín,Durmiendo Sola,Agua,Non-film,2006,Spanish
Vanesa Martín,Lluvia,Agua,Non-film,2006,Spanish
Vanesa Martín,Caprichoso,Trampas,Non-film,2009,Spanish
Vanesa Martín,Trampas,Trampas,Non-film,2009,Spanish
Vanesa Martín,Perdiendo el Equilibrio,Trampas,Non-film,2009,Spanish
Vanesa Martín,Tic Tac,Cuestión de piel,Non-film,2012,Spanish
Vanesa Martín,Adiós de Mayo,Cuestión de piel,Non-film,2012,Spanish
Vanesa Martín,Sin Saber Por Qué,Crónica de un baile,Non-film,2014,Spanish
Vanesa Martín,Crónica de un baile,Crónica de un baile,Non-film,2014,Spanish
Vanesa Martín,Munay,Munay,Non-film,2016,Spanish
Vanesa Martín,Arráncame,Munay,Non-film,2016,Spanish
Vanesa Martín,Inmunes,Munay,Non-film,2016,Spanish
Vanesa Martín,Todas las mujeres que habitan en mí,Todas las mujeres que habitan en mí,Non-film,2018,Spanish
Vanesa Martín,De Tus Ojos,Todas las mujeres que habitan en mí,Non-film,2018,Spanish
Vanesa Martín,Inventas,Todas las mujeres que habitan en mí,Non-film,2018,Spanish
Vanesa Martín,Caída Libre,Todas las mujeres que habitan en mí,Non-film,2018,Spanish
Vanesa Martín,Siete veces sí,Siete veces sí,Non-film,2020,Spanish
Vanesa Martín,La Huella,Siete veces sí,Non-film,2020,Spanish
Vanesa Martín,Y Vuelo,Siete veces sí,Non-film,2020,Spanish
Vanesa Martín,Placeres y pecados,Placeres y pecados,Non-film,2022,Spanish
Vanesa Martín,Marzo,Placeres y pecados,Non-film,2022,Spanish
Vanesa Martín,Verano Eterno,Placeres y pecados,Non-film,2022,Spanish
Vanesa Martín,Mejor de lo que Contaste,Placeres y pecados,Non-film,2022,Spanish
Joan Manuel Serrat,Y el amor,Utopía,Non-film,1992,Spanish
Joan Manuel Serrat,Toca madera,Utopía,Non-film,1992,Spanish
Joan Manuel Serrat,Juan y José,Utopía,Non-film,1992,Spanish
Joan Manuel Serrat,Disculpe el señor,Utopía,Non-film,1992,Spanish
Joan Manuel Serrat,El hombre y el agua,Utopía,Non-film,1992,Spanish
Joan Manuel Serrat,Mírame y no me toques,Utopía,Non-film,1992,Spanish
Joan Manuel Serrat,Niño silvestre,Nadie es perfecto,Non-film,1994,Spanish
Joan Manuel Serrat,Te guste o no,Nadie es perfecto,Non-film,1994,Spanish
Joan Manuel Serrat,La abuelita de Kundera,Nadie es perfecto,Non-film,1994,Spanish
Joan Manuel Serrat,Benito,Nadie es perfecto,Non-film,1994,Spanish
Joan Manuel Serrat,Entre un hola y un adiós,Nadie es perfecto,Non-film,1994,Spanish
Joan Manuel Serrat,Bendita música,Nadie es perfecto,Non-film,1994,Spanish
Joan Manuel Serrat,Sombras de la China,Sombras de la China,Non-film,1998,Spanish
Joan Manuel Serrat,Los macarras de la moral,Sombras de la China,Non-film,1998,Spanish
Joan Manuel Serrat,Más que a nadie,Sombras de la China,Non-film,1998,Spanish
Joan Manuel Serrat,Secreta mujer,Sombras de la China,Non-film,1998,Spanish
Joan Manuel Serrat,Me gusta todo de ti (pero tú no),Sombras de la China,Non-film,1998,Spanish
Joan Manuel Serrat,Dondequiera que estés,Sombras de la China,Non-film,1998,Spanish
Joan Manuel Serrat,De cuando estuve loco,Versos en la boca,Non-film,2002,Spanish
Joan Manuel Serrat,Así en la guerra como en los celos,Versos en la boca,Non-film,2002,Spanish
Joan Manuel Serrat,La bella y el metro,Versos en la boca,Non-film,2002,Spanish
Joan Manuel Serrat,Es caprichoso el azar,Versos en la boca,Non-film,2002,Spanish
Joan Manuel Serrat,Señor de la noche,Versos en la boca,Non-film,2002,Spanish
Joan Manuel Serrat,Las abarcas desiertas,Hijo de la luz y de la sombra,Non-film,2010,Spanish
Joan Manuel Serrat,Hijo de la luz y de la sombra,Hijo de la luz y de la sombra,Non-film,2010,Spanish
Miguel Bosé,Los chicos no lloran,Los Chicos No Lloran,Non-film,1990,Spanish
Miguel Bosé,Bambú,Los Chicos No Lloran,Non-film,1990,Spanish
Miguel Bosé,Hojas secas,Los Chicos No Lloran,Non-film,1990,Spanish
Miguel Bosé,Si te cuentan que caí,Los Chicos No Lloran,Non-film,1990,Spanish
Miguel Bosé,Nunca pasa nada,Los Chicos No Lloran,Non-film,1990,Spanish
Miguel Bosé,Aquel sendero,Los Chicos No Lloran,Non-film,1990,Spanish
Miguel Bosé,Otro,Los Chicos No Lloran,Non-film,1990,Spanish
Miguel Bosé,Si tú no vuelves,Bajo el signo de Caín,Non-film,1993,Spanish
Miguel Bosé,Nada particular,Bajo el signo de Caín,Non-film,1993,Spanish
Miguel Bosé,Sol forastero,Bajo el signo de Caín,Non-film,1993,Spanish
Miguel Bosé,Te comería el corazón,Bajo el signo de Caín,Non-film,1993,Spanish
Miguel Bosé,Lo que hay es lo que ves,Bajo el signo de Caín,Non-film,1993,Spanish
Miguel Bosé,Mayo,Bajo el signo de Caín,Non-film,1993,Spanish
Miguel Bosé,No encuentro un momento pa' olvidar,Laberinto,Non-film,1995,Spanish
Miguel Bosé,La Auto-Radio Canta,Laberinto,Non-film,1995,Spanish
Miguel Bosé,Agua clara,Laberinto,Non-film,1995,Spanish
Miguel Bosé,Tesoro (Pudo ser tu nombre),Laberinto,Non-film,1995,Spanish
Miguel Bosé,Corazón tocao,Laberinto,Non-film,1995,Spanish
Miguel Bosé,Este mundo va,Laberinto,Non-film,1995,Spanish
Miguel Bosé,Morena mía,Sereno,Non-film,2001,Spanish
Miguel Bosé,El hijo del Capitán Trueno,Sereno,Non-film,2001,Spanish
Miguel Bosé,Te digo amor,Sereno,Non-film,2001,Spanish
Miguel Bosé,Gulliver,Sereno,Non-film,2001,Spanish
Miguel Bosé,Mirarte,Sereno,Non-film,2001,Spanish
Miguel Bosé,Encanto,Amo,Non-film,2014,Spanish
Fito Páez,Tercer Mundo,Tercer Mundo,Non-film,1990,Spanish
Fito Páez,El Chico de la Tapa,Tercer Mundo,Non-film,1990,Spanish
Fito Páez,Tema de Piluso,La balada de Donna Helena,Film,1991,Spanish
Fito Páez,El Amor Después del Amor,El amor después del amor,Non-film,1992,Spanish
Fito Páez,Un Vestido y un Amor,El amor después del amor,Non-film,1992,Spanish
Fito Páez,Tumbas de la Gloria,El amor después del amor,Non-film,1992,Spanish
Fito Páez,Mariposa Tecknicolor,Circo Beat,Non-film,1994,Spanish
Fito Páez,Circo Beat,Circo Beat,Non-film,1994,Spanish
Fito Páez,No te alejes tanto de mí,Caballos salvajes,Film,1995,Spanish
Fito Páez,Cadáver Exquisito,Euforia,Non-film,1996,Spanish
Fito Páez,Dar es Dar,Euforia,Non-film,1996,Spanish
Fito Páez,Al Lado del Camino,Abre,Non-film,1999,Spanish
Fito Páez,Dos en la Ciudad,Abre,Non-film,1999,Spanish
Fito Páez,Vidas Privadas,Vidas privadas,Film,2001,Spanish
Fito Páez,El Diablo de tu Corazón,Rey Sol,Non-film,2000,Spanish
Fito Páez,Nuevo,Naturaleza sangre,Non-film,2003,Spanish
Fito Páez,Bello Abril,Naturaleza sangre,Non-film,2003,Spanish
Fito Páez,El Mundo de Hoy,Mi vida con ellas,Non-film,2004,Spanish
Fito Páez,La Rueda Mágica,Moda y pueblo,Non-film,2005,Spanish
Fito Páez,Eso Que Llevas Ahí,El mundo cabe en una canción,Non-film,2006,Spanish
