"singer","title","film_album","film_or_nonfilm","year","Language","youtube_url","search_query_used","confidence_score","discovery_timestamp"
"Celine Dion","My Heart Will Go On","Titanic","Film","1997","English","https://www.youtube.com/watch?v=F2RnxZnubCM","Celine Dion My Heart Will Go On Titanic official","0.72","2025-09-02 22:20:34"
"Sanam Marvi","Main Kaun Hoon","Main Kaun Hoon (Original Soundtrack)","Non-film","2023","Urdu","https://www.youtube.com/watch?v=e_uTz2nhrCA","Sanam Marvi Main Kaun Hoon Main Kaun Hoon (Original Soundtrack) official","0.9999999999999999","2025-09-02 22:20:35"
"Talat Aziz","Main Aatma Tu Parmaatma","Dhun","Film","1991","Urdu","https://www.youtube.com/watch?v=08GhodQHJ1g","Talat Aziz Main Aatma Tu Parmaatma Dhun official","0.9249999999999999","2025-09-02 22:20:35"
"Ghulam Ali","Dil Jala Na","Passions","Non-film","1988","Urdu","https://www.youtube.com/watch?v=X_0JwZXDHrI","Ghulam Ali Dil Jala Na Passions official","0.5","2025-09-02 22:20:36"
"Nancy","Chokheri Jole","Noor Jahaan","Film","2018","Bengali","https://www.youtube.com/watch?v=FnEkhFP1fno","Nancy Chokheri Jole official 2018","0.6","2025-09-02 22:20:36"
"Anup Jalota","Aap Ki Berukhi Ko Kya Kahiye","Ghazals","Non-film","1980","Urdu","https://www.youtube.com/watch?v=LwZCUANXP7U","Anup Jalota Aap Ki Berukhi Ko Kya Kahiye Ghazals official","0.75","2025-09-02 22:20:36"
"Lady Gaga","Dance in the Dark","The Fame Monster","Non-film","2009","English","https://www.youtube.com/watch?v=Ch2c-j8rdSs","Lady Gaga Dance in the Dark The Fame Monster official","0.9249999999999999","2025-09-02 22:20:36"
"Whitney Houston","All the Man That I Need","I'm Your Baby Tonight","Non-film","1991","English","https://www.youtube.com/watch?v=qtf18NX-Ivw","Whitney Houston All the Man That I Need I'm Your Baby Tonight official","0.9500000000000001","2025-09-02 22:20:36"
"Sanam Marvi","Gallan Dilaan Diyan","Another Side","Non-film","2023","Urdu","https://www.youtube.com/watch?v=MsufIvTFZgU","Sanam Marvi Gallan Dilaan Diyan Another Side official","0.7999999999999999","2025-09-02 22:20:36"
"Katy Perry","Teenage Dream","Teenage Dream","Non-film","2010","English","https://www.youtube.com/watch?v=98WtmW-lfeE","Katy Perry Teenage Dream Teenage Dream official","0.8999999999999999","2025-09-02 22:20:37"
"Celine Dion","The Reason","Let's Talk About Love","Non-film","1997","English","https://www.youtube.com/watch?v=Jq6TxyhWQmo","Celine Dion The Reason Let's Talk About Love official","0.6","2025-09-02 22:20:37"
"Talat Aziz","Tumne Kaha Tha","Dhun","Film","1991","Urdu","https://www.youtube.com/watch?v=TyxkiBRrGQI","Talat Aziz Tumne Kaha Tha Dhun official","0.7000000000000001","2025-09-02 22:20:38"
"Ghulam Ali","Bin Barish Barsat","Passions","Non-film","1988","Urdu","https://www.youtube.com/watch?v=pHAnnFQXlrM","Ghulam Ali Bin Barish Barsat Passions official","0.9999999999999999","2025-09-02 22:20:38"
"Nancy","Gopone","Gopone - Single","Non-film","2019","Bengali","https://www.youtube.com/watch?v=8LFh0MHd3a0","Nancy Gopone Gopone - Single official","0.9999999999999999","2025-09-02 22:20:38"
"Mehnaz Begum","Main Banoongi Dulhan","But Shikan","Film","1994","Urdu","https://www.youtube.com/watch?v=O0XYR8X3x6M","Mehnaz Begum Main Banoongi Dulhan song","0.6","2025-09-02 22:20:39"
"Sanam Marvi","Teri Faqeer","Another Side","Non-film","2023","Urdu","https://www.youtube.com/watch?v=Bot_RdYtHx0","Sanam Marvi Teri Faqeer Another Side official","0.85","2025-09-02 22:20:39"
"Katy Perry","Firework","Teenage Dream","Non-film","2010","English","https://www.youtube.com/watch?v=QGJuMBdaqIw","Katy Perry Firework Teenage Dream official","0.8999999999999999","2025-09-02 22:20:39"
"Celine Dion","Immortality","Let's Talk About Love","Non-film","1997","English","https://www.youtube.com/watch?v=cNBmfHy-nwg","Celine Dion Immortality Let's Talk About Love official","0.6","2025-09-02 22:20:39"
"Whitney Houston","The Star Spangled Banner","The Star Spangled Banner - Single","Non-film","1991","English","https://www.youtube.com/watch?v=_n9bxfxE25Y","Whitney Houston The Star Spangled Banner The Star Spangled Banner - Single official","0.9999999999999999","2025-09-02 22:20:39"
"Lady Gaga","Born This Way","Born This Way","Non-film","2011","English","https://www.youtube.com/watch?v=wV1FrqwZyKw","Lady Gaga Born This Way Born This Way official","0.8999999999999999","2025-09-02 22:20:40"
"Ghulam Ali","Bekali","Sajda","Non-film","1990","Urdu","https://www.youtube.com/watch?v=tewaqcnsCNs","Ghulam Ali Bekali Sajda official","0.7000000000000001","2025-09-02 22:20:40"
"Talat Aziz","Yaad Aane Wale","Aashiana","Non-film","1992","Urdu","https://www.youtube.com/watch?v=LKQugaylh-A","Talat Aziz Yaad Aane Wale Aashiana official","0.9999999999999999","2025-09-02 22:20:40"
"Nancy","Keno Manush","Keno Manush - Single","Non-film","2022","Bengali","https://www.youtube.com/watch?v=BPPLC6eD4BA","Nancy Keno Manush Keno Manush - Single official","0.6000000000000001","2025-09-02 22:20:41"
"Iqbal Bano","Sanwariya Aana Chori Chori","Teray Baghair","Film","1959","Urdu","https://www.youtube.com/watch?v=v3Utuzn3M3A","Iqbal Bano Sanwariya Aana Chori Chori Teray Baghair official","0.7000000000000001","2025-09-02 22:20:41"
"Sanam Marvi","Ishq Na Kar Baithien","Another Side","Non-film","2023","Urdu","https://www.youtube.com/watch?v=rHkpjbRXVlY","Sanam Marvi Ishq Na Kar Baithien Another Side official","0.85","2025-09-02 22:20:41"
"Katy Perry","E.T.","Teenage Dream","Non-film","2010","English","https://www.youtube.com/watch?v=t5Sd5c4o9UM","Katy Perry E.T. Teenage Dream official","0.8999999999999999","2025-09-02 22:20:41"
"Lopamudra Mitra","Sakhi Ki"," Pt. 2","Chirosakha He","Film","2005","Bengali","https://www.youtube.com/watch?v=7rh747frcZk","Lopamudra Mitra Sakhi Ki"," Pt. 2 song"
"Whitney Houston","I Will Always Love You","The Bodyguard","Film","1992","English","https://www.youtube.com/watch?v=hyXBLQ5Ufm0","Whitney Houston I Will Always Love You The Bodyguard official","0.9400000000000001","2025-09-02 22:20:42"
"Celine Dion","That's the Way It Is","All the Way... A Decade of Song","Non-film","1999","English","https://www.youtube.com/watch?v=sxps4ggfoy4","Celine Dion That's the Way It Is All the Way... A Decade of Song official","0.82","2025-09-02 22:20:42"
"Lady Gaga","Judas","Born This Way","Non-film","2011","English","https://www.youtube.com/watch?v=CGVeObPex4c","Lady Gaga Judas Born This Way official","0.9999999999999999","2025-09-02 22:20:42"
"Ghulam Ali","Dard-E-Dil","Sajda","Non-film","1990","Urdu","https://www.youtube.com/watch?v=B3KythcUNro","Ghulam Ali Dard-E-Dil Sajda official","0.7000000000000001","2025-09-02 22:20:43"
"Mehnaz Begum","Pyar Ki Aag","International Luteray","Film","1994","Urdu","https://www.youtube.com/watch?v=UUB8nzQ0CwM","Mehnaz Begum Pyar Ki Aag official 1994","0.7000000000000001","2025-09-02 22:20:43"
"Iqbal Bano","Chalay Jayo Re Bedarda","Chiragh Jalta Raha","Film","1962","Urdu","https://www.youtube.com/watch?v=GJEFpHXTCqI","Iqbal Bano Chalay Jayo Re Bedarda Chiragh Jalta Raha official","0.9249999999999999","2025-09-02 22:20:43"
"Sanam Marvi","Ishq Namaz","Ishq Namaz - Single","Non-film","2024","Urdu","https://www.youtube.com/watch?v=OgLd-abjKj8","Sanam Marvi Ishq Namaz Ishq Namaz - Single official","0.9999999999999999","2025-09-02 22:20:44"
"Lopamudra Mitra","Chhata Dharo","Chata Dhoro","Non-film","2007","Bengali","https://www.youtube.com/watch?v=iuwZaxaf0Bk","Lopamudra Mitra Chhata Dharo Chata Dhoro official","0.9999999999999999","2025-09-02 22:20:44"
"Katy Perry","Last Friday Night (T.G.I.F.)","Teenage Dream","Non-film","2010","English","https://www.youtube.com/watch?v=YtwF6VW1ZZc","Katy Perry Last Friday Night (T.G.I.F.) Teenage Dream official","0.9249999999999999","2025-09-02 22:20:44"
"Whitney Houston","I Have Nothing","The Bodyguard","Film","1993","English","https://www.youtube.com/watch?v=Z5GaK23vNko","Whitney Houston I Have Nothing The Bodyguard official","0.9","2025-09-02 22:20:44"
"Celine Dion","Then You Look at Me","Bicentennial Man","Film","1999","English","https://www.youtube.com/watch?v=Rqh5g1bWaQI","Celine Dion Then You Look at Me Bicentennial Man official","0.88","2025-09-02 22:20:44"
"Ghulam Ali","Nazar Se Nazar","Haseen Lamhen","Non-film","1992","Urdu","https://www.youtube.com/watch?v=NANdkPxVuzY","Ghulam Ali Nazar Se Nazar Haseen Lamhen official","0.9","2025-09-02 22:20:44"
"Lady Gaga","The Edge of Glory","Born This Way","Non-film","2011","English","https://www.youtube.com/watch?v=qqyouTZcM3g","Lady Gaga The Edge of Glory Born This Way official","0.9249999999999999","2025-09-02 22:20:45"
"Nancy","Hariye Gele","Shoshurbari Zindabad 2","Film","2022","Bengali","https://www.youtube.com/watch?v=V1nR02Cl_BU","Nancy Hariye Gele official 2022","0.7000000000000001","2025-09-02 22:20:45"
"Iqbal Bano","Dasht-e-Tanhai Mein","nan","Non-film","1974","Urdu","https://www.youtube.com/watch?v=TkWWiH2A_i8","Iqbal Bano Dasht-e-Tanhai Mein nan official","0.6","2025-09-02 22:20:46"
"Lopamudra Mitra","Hridmajhare Rakhbo","Chata Dhoro","Non-film","2007","Bengali","https://www.youtube.com/watch?v=a6N3RgDMIm8","Lopamudra Mitra Hridmajhare Rakhbo Chata Dhoro official","0.9999999999999999","2025-09-02 22:20:46"
"Sanam Marvi","Aye Khuda","Aye Khuda - Single","Non-film","2024","Urdu","https://www.youtube.com/watch?v=vtMyHw9OpTE","Sanam Marvi Aye Khuda Aye Khuda - Single official","0.9999999999999999","2025-09-02 22:20:46"
"Katy Perry","The One That Got Away","Teenage Dream","Non-film","2010","English","https://www.youtube.com/watch?v=PSWWVXGQG8Y","Katy Perry The One That Got Away Teenage Dream official","0.9999999999999999","2025-09-02 22:20:46"
"Whitney Houston","I'm Every Woman","The Bodyguard","Film","1993","English","https://www.youtube.com/watch?v=gwKu7A7Fxsw","Whitney Houston I'm Every Woman The Bodyguard official","0.9999999999999999","2025-09-02 22:20:47"
"Ghulam Ali","Khuli Jo Aankh","Haseen Lamhen","Non-film","1992","Urdu","https://www.youtube.com/watch?v=kUtwgy-16x4","Ghulam Ali Khuli Jo Aankh Haseen Lamhen official","0.7000000000000001","2025-09-02 22:20:47"
"Celine Dion","A New Day Has Come","A New Day Has Come","Non-film","2002","English","https://www.youtube.com/watch?v=JxowMbHRrME","Celine Dion A New Day Has Come A New Day Has Come official","0.9400000000000001","2025-09-02 22:20:47"
"Lady Gaga","Yoü and I","Born This Way","Non-film","2011","English","https://www.youtube.com/watch?v=xcLtmrWC4Xc","Lady Gaga Yoü and I Born This Way official","0.9","2025-09-02 22:20:48"
"Michael Jackson","Remember the Time","Dangerous","Non-film","1991","English","https://www.youtube.com/watch?v=S43SH9VMQIM","Michael Jackson Remember the Time Dangerous official","0.9999999999999999","2025-09-02 22:20:48"
"Hadiqa Kiani","Tu Agar Mil Jaata","Raaz","Non-film","1995","Urdu","https://www.youtube.com/watch?v=lH42HisFAyI","Hadiqa Kiani Tu Agar Mil Jaata Raaz official","0.85","2025-09-02 22:20:48"
"Katy Perry","Part of Me","Teenage Dream: The Complete Confection","Non-film","2012","English","https://www.youtube.com/watch?v=EkUzntGIk88","Katy Perry Part of Me Teenage Dream: The Complete Confection official","0.7999999999999999","2025-09-02 22:20:48"
"Lopamudra Mitra","Leelabali","Chata Dhoro","Non-film","2007","Bengali","https://www.youtube.com/watch?v=gh7VuoUI0L8","Lopamudra Mitra Leelabali Chata Dhoro official","0.9999999999999999","2025-09-02 22:20:49"
"Iqbal Bano","Ranjish Hi Sahi","nan","Non-film","1976","Urdu","https://www.youtube.com/watch?v=YwRtLPjsE0E","Iqbal Bano Ranjish Hi Sahi nan official","0.9","2025-09-02 22:20:49"
"Talat Aziz","Chahe Gila Karo","Aashiana","Non-film","1992","Urdu","https://www.youtube.com/watch?v=DYNoQSVknyk","Talat Aziz Chahe Gila Karo song","0.7000000000000001","2025-09-02 22:20:49"
"Whitney Houston","Run to You","The Bodyguard","Film","1993","English","https://www.youtube.com/watch?v=Pr3VOvdF7Mk","Whitney Houston Run to You The Bodyguard official","0.9","2025-09-02 22:20:50"
"Ghulam Ali","Hum Tere Shahar Mein","Husn-E-Ghazal","Non-film","1995","Urdu","https://www.youtube.com/watch?v=CKFrbTx82q8","Ghulam Ali Hum Tere Shahar Mein Husn-E-Ghazal official","0.7000000000000001","2025-09-02 22:20:50"
"Anup Jalota","Hum Safar Gham Jo","Sharaab","Non-film","1992","Urdu","https://www.youtube.com/watch?v=Z8zVwltDR9E","Anup Jalota Hum Safar Gham Jo Sharaab official","0.7000000000000001","2025-09-02 22:20:50"
"Celine Dion","I'm Alive","A New Day Has Come","Non-film","2002","English","https://www.youtube.com/watch?v=JxowMbHRrME","Celine Dion I'm Alive A New Day Has Come official","0.7000000000000001","2025-09-02 22:20:50"
"Hadiqa Kiani","Jaan-e-Jan","Raaz","Non-film","1995","Urdu","https://www.youtube.com/watch?v=rZQ1AQrRSSM","Hadiqa Kiani Jaan-e-Jan Raaz official","0.7000000000000001","2025-09-02 22:20:51"
"Lady Gaga","Marry the Night","Born This Way","Non-film","2011","English","https://www.youtube.com/watch?v=IC_2vTVRxJo","Lady Gaga Marry the Night Born This Way official","0.9999999999999999","2025-09-02 22:20:51"
"Michael Jackson","Heal the World","Dangerous","Non-film","1991","English","https://www.youtube.com/watch?v=3NDbMKXs1p8","Michael Jackson Heal the World Dangerous official","0.9999999999999999","2025-09-02 22:20:51"
"Lopamudra Mitra","Mone Ki Dwidha (Female)","Tara","Film","2010","Bengali","https://www.youtube.com/watch?v=yUMJiUYPG_A","Lopamudra Mitra Mone Ki Dwidha (Female) Tara official","0.7000000000000001","2025-09-02 22:20:51"
"Talat Aziz","Pahle Bhi Jee Chuke Hain","Aashiana","Non-film","1992","Urdu","https://www.youtube.com/watch?v=SXtwNTtUkwk","Talat Aziz Pahle Bhi Jee Chuke Hain Aashiana official","0.7000000000000001","2025-09-02 22:20:51"
"Mehnaz Begum","Jan-E-Mann","Pajero Group","Film","1994","Urdu","https://www.youtube.com/watch?v=iIIG8XeBPHc","Mehnaz Begum Jan-E-Mann song","0.7000000000000001","2025-09-02 22:20:51"
"Katy Perry","Wide Awake","Teenage Dream: The Complete Confection","Non-film","2012","English","https://www.youtube.com/watch?v=eF2MWUpYeq4","Katy Perry Wide Awake Teenage Dream: The Complete Confection official","0.9999999999999999","2025-09-02 22:20:51"
"Iqbal Bano","Main Nazar Se Pee Raha Hoon","nan","Non-film","1976","Urdu","https://www.youtube.com/watch?v=vRmI2XiooV0","Iqbal Bano Main Nazar Se Pee Raha Hoon nan official","0.5","2025-09-02 22:20:51"
"Whitney Houston","Queen of the Night","The Bodyguard","Film","1993","English","https://www.youtube.com/watch?v=ow7dE-ooV0E","Whitney Houston Queen of the Night The Bodyguard official","0.9249999999999999","2025-09-02 22:20:52"
"Ghulam Ali","Tumhare Khat Mein","Husn-E-Ghazal","Non-film","1995","Urdu","https://www.youtube.com/watch?v=3eNVg-RHKv0","Ghulam Ali Tumhare Khat Mein Husn-E-Ghazal official","0.7999999999999999","2025-09-02 22:20:52"
"Anup Jalota","Pathar Kankar","Sharaab","Non-film","1992","Urdu","https://www.youtube.com/watch?v=tIPY-zIdZPQ","Anup Jalota Pathar Kankar Sharaab official","0.85","2025-09-02 22:20:52"
"Hadiqa Kiani","Yaad","Raaz","Non-film","1995","Urdu","https://www.youtube.com/watch?v=IutR5fPowb8","Hadiqa Kiani Yaad Raaz official","0.9999999999999999","2025-09-02 22:20:53"
"Talat Aziz","Tum Mere Paas Raho","Aashiana","Non-film","1992","Urdu","https://www.youtube.com/watch?v=lm78hqTbRpE","Talat Aziz Tum Mere Paas Raho Aashiana official","0.6","2025-09-02 22:20:53"
"Lady Gaga","Applause","Artpop","Non-film","2013","English","https://www.youtube.com/watch?v=VI6ZUNoou4I","Lady Gaga Applause Artpop official","0.9999999999999999","2025-09-02 22:20:53"
"Michael Jackson","Who Is It","Dangerous","Non-film","1991","English","https://www.youtube.com/watch?v=42-CPVAdQ8U","Michael Jackson Who Is It Dangerous official","0.7000000000000001","2025-09-02 22:20:53"
"Lopamudra Mitra","Aloker Aei Jhorna Dharae","Muktodhara","Film","2012","Bengali","https://www.youtube.com/watch?v=Fs_1omxrit0","Lopamudra Mitra Aloker Aei Jhorna Dharae Muktodhara official","0.9999999999999999","2025-09-02 22:20:53"
"Katy Perry","Roar","PRISM","Non-film","2013","English","https://www.youtube.com/watch?v=Z_xSaIZ8PiQ","Katy Perry Roar PRISM official","0.9999999999999999","2025-09-02 22:20:54"
"Ghulam Ali","Mehfil Mein Baar Baar","Anjuman","Non-film","1998","Urdu","https://www.youtube.com/watch?v=CenvPUn_RS0","Ghulam Ali Mehfil Mein Baar Baar Anjuman official","0.675","2025-09-02 22:20:54"
"Whitney Houston","Exhale (Shoop Shoop)","Waiting to Exhale","Film","1995","English","https://www.youtube.com/watch?v=aJ3PEtkIw1k","Whitney Houston Exhale (Shoop Shoop) Waiting to Exhale official","0.9999999999999999","2025-09-02 22:20:54"
"Iqbal Bano","Daagh-e-Dil Humko Yaad Aane Lage","nan","Non-film","1976","Urdu","https://www.youtube.com/watch?v=a9qSbx__oQ0","Iqbal Bano Daagh-e-Dil Humko Yaad Aane Lage nan official","0.9999999999999999","2025-09-02 22:20:54"
"Celine Dion","I Drove All Night","One Heart","Non-film","2003","English","https://www.youtube.com/watch?v=yOGAAkoToQI","Celine Dion I Drove All Night official 2003","0.525","2025-09-02 22:20:55"
"Anup Jalota","Tere Kuche Mein","Kehna Na Kehna","Non-film","1994","Urdu","https://www.youtube.com/watch?v=noC2Pbvxa2c","Anup Jalota Tere Kuche Mein Kehna Na Kehna official","0.7000000000000001","2025-09-02 22:20:55"
"Hadiqa Kiani","Humsafar","Raaz","Non-film","1995","Urdu","https://www.youtube.com/watch?v=L-B8mu4l-tI","Hadiqa Kiani Humsafar Raaz official","0.9999999999999999","2025-09-02 22:20:55"
"Lopamudra Mitra","Amar Mawte (Female)","Hemlock Society","Film","2012","Bengali","https://www.youtube.com/watch?v=tmcSZgLEYVg","Lopamudra Mitra Amar Mawte (Female) Hemlock Society official","0.9","2025-09-02 22:20:56"
"Talat Aziz","Khubsurat Hai Aankhen Teri","Khubsurat","Non-film","1995","Urdu","https://www.youtube.com/watch?v=KyhubmitQi0","Talat Aziz Khubsurat Hai Aankhen Teri Khubsurat official","0.9999999999999999","2025-09-02 22:20:56"
"Lady Gaga","G.U.Y.","Artpop","Non-film","2013","English","https://www.youtube.com/watch?v=b3OI6CwxcnY","Lady Gaga G.U.Y. Artpop official","0.9999999999999999","2025-09-02 22:20:56"
"Katy Perry","Unconditionally","PRISM","Non-film","2013","English","https://www.youtube.com/watch?v=bYzFJyczKSg","Katy Perry Unconditionally PRISM official","0.9999999999999999","2025-09-02 22:20:56"
"Ghulam Ali","Kha Kar Zakham","Visaal","Non-film","2000","Urdu","https://www.youtube.com/watch?v=I1E8ZfH6oxo","Ghulam Ali Kha Kar Zakham Visaal official","0.7000000000000001","2025-09-02 22:20:56"
"Anup Jalota","Hum Bhi Karenge","Kehna Na Kehna","Non-film","1994","Urdu","https://www.youtube.com/watch?v=zsTqBsQ4cys","Anup Jalota Hum Bhi Karenge Kehna Na Kehna official","0.7000000000000001","2025-09-02 22:20:57"
"Michael Jackson","Give In to Me","Dangerous","Non-film","1991","English","https://www.youtube.com/watch?v=VMRtIKSHnMQ","Michael Jackson Give In to Me Dangerous official","0.775","2025-09-02 22:20:57"
"Celine Dion","Taking Chances","Taking Chances","Non-film","2007","English","https://www.youtube.com/watch?v=DpZu2AdqtY8","Celine Dion Taking Chances Taking Chances official","0.9999999999999999","2025-09-02 22:20:57"
"Whitney Houston","Why Does It Hurt So Bad","Waiting to Exhale","Film","1996","English","https://www.youtube.com/watch?v=80WLS9C-FEQ","Whitney Houston Why Does It Hurt So Bad Waiting to Exhale official","0.9","2025-09-02 22:20:57"
"Iqbal Bano","Daem Para Hua","nan","Non-film","1977","Urdu","https://www.youtube.com/watch?v=ISATirv2I5Y","Iqbal Bano Daem Para Hua nan official","0.5","2025-09-02 22:20:57"
"Hadiqa Kiani","Tu Hi Tu","Raaz","Non-film","1995","Urdu","https://www.youtube.com/watch?v=3w1jDJZn9TQ","Hadiqa Kiani Tu Hi Tu Raaz official","0.7000000000000001","2025-09-02 22:20:58"
"Lopamudra Mitra","Ichhey Korey Hariyechhi","Rupkatha Noy","Film","2013","Bengali","https://www.youtube.com/watch?v=s4dA7UWbg1M","Lopamudra Mitra Ichhey Korey Hariyechhi Rupkatha Noy official","0.9999999999999999","2025-09-02 22:20:58"
"Katy Perry","This Is How We Do","PRISM","Non-film","2013","English","https://www.youtube.com/watch?v=Y79-cUOT0AE","Katy Perry This Is How We Do PRISM official","0.82","2025-09-02 22:20:59"
