"singer","title","film_album","film_or_nonfilm","year","Language","youtube_url","search_query_used","confidence_score","discovery_timestamp"
"Radhika Thilak","Enthinee Paattinu","Ammakkilikoodu","Film","2003","Malayalam","https://www.youtube.com/watch?v=L6UgnUtkje4","Radhika Thilak Enthinee Paattinu Ammakkilikoodu official","0.85","2025-09-02 23:38:20"
"Mark Forster","Natalie","Tape","Non-film","2016","German","https://www.youtube.com/watch?v=K0TDbwhKLjw","Mark Forster Natalie Tape official","0.7999999999999999","2025-09-02 23:38:21"
"Johannes Oerding","Wenn du lebst","Alles brennt","Non-film","2015","German","https://www.youtube.com/watch?v=2NVxRUn2mdw","Johannes Oerding Wenn du lebst Alles brennt official","0.9","2025-09-02 23:38:21"
"Reinhard Mey","Wotan und Wolf","Bunter Hund","Non-film","2007","German","https://www.youtube.com/watch?v=QdbF4rEffO4","Reinhard Mey Wotan und Wolf Bunter Hund official","0.7999999999999999","2025-09-02 23:38:21"
"Peter Maffay","Tiefer","Kein Weg zu weit","Non-film","1989","German","https://www.youtube.com/watch?v=jepzwVimgoo","Peter Maffay Tiefer Kein Weg zu weit official","0.9999999999999999","2025-09-02 23:38:21"
"Tulus","Langit Abu-abu","Monokrom","Non-film","2016","Indonesian","https://www.youtube.com/watch?v=CVI6SOuPAAw","Tulus Langit Abu-abu Monokrom official","0.8999999999999999","2025-09-02 23:38:21"
"Nella Kharisma","Biru Hatiku","Sebelas Duabelas","Non-film","2017","Indonesian","https://www.youtube.com/watch?v=1vkyBZiBOP4","Nella Kharisma Biru Hatiku Sebelas Duabelas official","0.85","2025-09-02 23:38:21"
"Adel Tawil","Kater am Meer","Lieder (Deluxe)","Non-film","2013","German","https://www.youtube.com/watch?v=H3AaYoULZTQ","Adel Tawil Kater am Meer Lieder (Deluxe) official","0.9","2025-09-02 23:38:21"
"Ayu Ting Ting","Sakit Tanpa Luka","Sakit Tanpa Luka","Non-film","2022","Indonesian","https://www.youtube.com/watch?v=V8BWFWLoue4","Ayu Ting Ting Sakit Tanpa Luka Sakit Tanpa Luka official","0.9999999999999999","2025-09-02 23:38:21"
"Maite Kelly","Es war noch nie so schön","Sieben Leben für Dich","non-film","2016","German","https://www.youtube.com/watch?v=o_P3z5Mf1co","Maite Kelly Es war noch nie so schön Sieben Leben für Dich official","0.9","2025-09-02 23:38:21"
"Udo Lindenberg","Horizont","Phönix","non-film","1986","German","https://www.youtube.com/watch?v=IeOSQlgPUFQ","Udo Lindenberg Horizont Phönix official","0.9999999999999999","2025-09-02 23:38:22"
"K. K. Nishad","Naattuvazhiyorathe","Gaddaama","Film","2011","Malayalam","https://www.youtube.com/watch?v=ZoFMtw_Fg9Q","K. K. Nishad Naattuvazhiyorathe Gaddaama official","0.6","2025-09-02 23:38:23"
"Radhika Thilak","Mandaarappoo","Njaan Salpperu Ramankutty","Film","2004","Malayalam","https://www.youtube.com/watch?v=kGMbO089gMo","Radhika Thilak Mandaarappoo Njaan Salpperu Ramankutty official","0.9999999999999999","2025-09-02 23:38:23"
"Reinhard Mey","Bunter Hund","Bunter Hund","Non-film","2007","German","https://www.youtube.com/watch?v=tB3h7wgNoU0","Reinhard Mey Bunter Hund Bunter Hund official","0.9999999999999999","2025-09-02 23:38:23"
"Mark Forster","Sowieso","Tape","Non-film","2017","German","https://www.youtube.com/watch?v=v5shCcU_iaY","Mark Forster Sowieso Tape official","0.9999999999999999","2025-09-02 23:38:23"
"Adel Tawil","Niemals niemand","Lieder (Deluxe)","Non-film","2013","German","https://www.youtube.com/watch?v=fLbQj0JaNQI","Adel Tawil Niemals niemand Lieder (Deluxe) official","0.9999999999999999","2025-09-02 23:38:24"
"Peter Maffay","Steh auf","Kein Weg zu weit","Non-film","1989","German","https://www.youtube.com/watch?v=FhHu0Y1QfTI","Peter Maffay Steh auf Kein Weg zu weit official","0.7000000000000001","2025-09-02 23:38:24"
"Johannes Oerding","Heimat","Alles brennt","Non-film","2015","German","https://www.youtube.com/watch?v=J_ygxDzJg38","Johannes Oerding Heimat Alles brennt official","0.9999999999999999","2025-09-02 23:38:24"
"Nella Kharisma","Lupakanlah","Sebelas Duabelas","Non-film","2017","Indonesian","https://www.youtube.com/watch?v=8zfkl2Fs_Yc","Nella Kharisma Lupakanlah Sebelas Duabelas official","0.9999999999999999","2025-09-02 23:38:24"
"Maite Kelly","Wenn du liebe suchst","Sieben Leben für Dich","non-film","2016","German","https://www.youtube.com/watch?v=flkag7Gkos0","Maite Kelly Wenn du liebe suchst Sieben Leben für Dich official","0.775","2025-09-02 23:38:24"
"Via Vallen","Secawan Madu","Sayang","Non-film","2016","Indonesian","https://www.youtube.com/watch?v=aLhEj1BPb80","Via Vallen Secawan Madu Sayang official","0.9999999999999999","2025-09-02 23:38:24"
"Tulus","Mahakarya","Monokrom","Non-film","2016","Indonesian","https://www.youtube.com/watch?v=FzViSHGTgZE","Tulus Mahakarya Monokrom official","0.9999999999999999","2025-09-02 23:38:24"
"Udo Lindenberg","Ich lieb' dich überhaupt nicht mehr","Feuerland","non-film","1987","German","https://www.youtube.com/watch?v=43QGMq9nbdY","Udo Lindenberg Ich lieb' dich überhaupt nicht mehr Feuerland official","0.9999999999999999","2025-09-02 23:38:25"
"K. K. Nishad","Ottaykku Paadunna","Nadan","Film","2013","Malayalam","https://www.youtube.com/watch?v=3-su1UIvapc","K. K. Nishad Ottaykku Paadunna Nadan official","0.6","2025-09-02 23:38:26"
"Radhika Thilak","Kunninmele","Agninakshathram","Film","2004","Malayalam","https://www.youtube.com/watch?v=FA1Ncebrf60","Radhika Thilak Kunninmele Agninakshathram official","0.9999999999999999","2025-09-02 23:38:26"
"Peter Maffay","Ich wollte nie erwachsen sein (Nessajas Lied)","Tabaluga und Lilli","Non-film","1993","German","https://www.youtube.com/watch?v=Y4GsdRNpxkA","Peter Maffay Ich wollte nie erwachsen sein (Nessajas Lied) Tabaluga und Lilli official","0.9142857142857143","2025-09-02 23:38:26"
"Adel Tawil","So schön anders","So schön anders","Non-film","2017","German","https://www.youtube.com/watch?v=5QrKyzHXrd0","Adel Tawil So schön anders So schön anders official","0.9","2025-09-02 23:38:26"
"Johannes Oerding","Nie wieder Alkohol","Alles brennt","Non-film","2015","German","https://www.youtube.com/watch?v=2o8etlq9eTA","Johannes Oerding Nie wieder Alkohol Alles brennt official","0.9999999999999999","2025-09-02 23:38:26"
"Mark Forster","Kogong","Tape (Kogong Edition)","Non-film","2017","German","https://www.youtube.com/watch?v=ksE5QXXpvfI","Mark Forster Kogong Tape (Kogong Edition) official","0.9999999999999999","2025-09-02 23:38:26"
"Nella Kharisma","Kau Tercipta Bukan Untukku","Kau Tercipta Bukan Untukku","Non-film","2017","Indonesian","https://www.youtube.com/watch?v=FWOQG8FpjpU","Nella Kharisma Kau Tercipta Bukan Untukku Kau Tercipta Bukan Untukku official","0.9999999999999999","2025-09-02 23:38:26"
"Via Vallen","Sakit Sakit Hatiku","Sayang","Non-film","2016","Indonesian","https://www.youtube.com/watch?v=0xjmZLK8dmU","Via Vallen Sakit Sakit Hatiku Sayang official","0.9999999999999999","2025-09-02 23:38:27"
"Maite Kelly","Die Liebe siegt sowieso","Die Liebe siegt sowieso","non-film","2018","German","https://www.youtube.com/watch?v=I5wnTdrWxys","Maite Kelly Die Liebe siegt sowieso Die Liebe siegt sowieso official","0.9999999999999999","2025-09-02 23:38:27"
"Udo Lindenberg","Ein Herz kann man nicht reparieren","Ich will dich haben","non-film","1991","German","https://www.youtube.com/watch?v=DgPzXnp_2qY","Udo Lindenberg Ein Herz kann man nicht reparieren Ich will dich haben official","0.6","2025-09-02 23:38:27"
"Tulus","Lekas","Monokrom","Non-film","2016","Indonesian","https://www.youtube.com/watch?v=qCN8tdHbs8c","Tulus Lekas Monokrom official","0.9999999999999999","2025-09-02 23:38:27"
"Reinhard Mey","Drei Kisten Kindheit","Bunter Hund","Non-film","2007","German","https://www.youtube.com/watch?v=YYIn8ny6OEQ","Reinhard Mey Drei Kisten Kindheit official 2007","0.7999999999999999","2025-09-02 23:38:28"
"Peter Maffay","Freiheit"," die ich meine","Sechsundneunzig","Non-film","1996","German","https://www.youtube.com/watch?v=erclLHYQlHY","Peter Maffay Freiheit"," die ich meine Sechsundneunzig official"
"Johannes Oerding","Kreise","Kreise","Non-film","2017","German","https://www.youtube.com/watch?v=CoejF_M1dCc","Johannes Oerding Kreise Kreise official","0.9999999999999999","2025-09-02 23:38:29"
"Nella Kharisma","Cie Cie","Cie Cie","Non-film","2017","Indonesian","https://www.youtube.com/watch?v=rX2zBm0QHmQ","Nella Kharisma Cie Cie Cie Cie official","0.9999999999999999","2025-09-02 23:38:29"
"Adel Tawil","Ist da jemand","So schön anders","Non-film","2017","German","https://www.youtube.com/watch?v=_plK4ccrek4","Adel Tawil Ist da jemand So schön anders official","0.9","2025-09-02 23:38:29"
"Mark Forster","Einmal","LIEBE","Non-film","2018","German","https://www.youtube.com/watch?v=7LQGB4AD64Y","Mark Forster Einmal LIEBE official","0.9999999999999999","2025-09-02 23:38:29"
"Via Vallen","Bilang I Love You","Best Via Vallen","Non-film","2016","Indonesian","https://www.youtube.com/watch?v=4kyg2KOsKmk","Via Vallen Bilang I Love You Best Via Vallen official","0.9249999999999999","2025-09-02 23:38:29"
"Maite Kelly","Heute Nacht für immer","Die Liebe siegt sowieso","non-film","2018","German","https://www.youtube.com/watch?v=o7TCw7_PuLg","Maite Kelly Heute Nacht für immer Die Liebe siegt sowieso official","0.9999999999999999","2025-09-02 23:38:29"
"Udo Lindenberg","Panik-Panther","Panik-Panther","non-film","1992","German","https://www.youtube.com/watch?v=fpVYnTvAidI","Udo Lindenberg Panik-Panther Panik-Panther official","0.9999999999999999","2025-09-02 23:38:30"
"Tulus","Monokrom","Monokrom","Non-film","2016","Indonesian","https://www.youtube.com/watch?v=MxkxZzasvw8","Tulus Monokrom Monokrom official","0.9999999999999999","2025-09-02 23:38:30"
"Reinhard Mey","Drei Jahre und ein Tag","Bunter Hund","Non-film","2007","German","https://www.youtube.com/watch?v=QdbF4rEffO4","Reinhard Mey Drei Jahre und ein Tag Bunter Hund official","0.9999999999999999","2025-09-02 23:38:31"
"Peter Maffay","Siehst du die Sonne","Sechsundneunzig","Non-film","1996","German","https://www.youtube.com/watch?v=CeK3VAEuAsg","Peter Maffay Siehst du die Sonne Sechsundneunzig official","0.9249999999999999","2025-09-02 23:38:31"
"Mark Forster","Liebe","LIEBE","Non-film","2018","German","https://www.youtube.com/watch?v=k_meSSk_qvU","Mark Forster Liebe LIEBE official","0.9999999999999999","2025-09-02 23:38:32"
"Johannes Oerding","Hundert Leben","Kreise","Non-film","2017","German","https://www.youtube.com/watch?v=r9RZHLzSHUI","Johannes Oerding Hundert Leben Kreise official","0.9999999999999999","2025-09-02 23:38:32"
"Nella Kharisma","Move On","Best Nella Kharisma","Non-film","2017","Indonesian","https://www.youtube.com/watch?v=shyzK9coGWM","Nella Kharisma Move On Best Nella Kharisma official","0.6000000000000001","2025-09-02 23:38:32"
"Via Vallen","Kuingin Kau Mati Saja","Best Via Vallen","Non-film","2016","Indonesian","https://www.youtube.com/watch?v=cQzsUI1Izj0","Via Vallen Kuingin Kau Mati Saja Best Via Vallen official","0.9999999999999999","2025-09-02 23:38:32"
"Adel Tawil","Ich bin wie ich bin","So schön anders","Non-film","2017","German","https://www.youtube.com/watch?v=gKty6tim8Oc","Adel Tawil Ich bin wie ich bin So schön anders official","0.9999999999999999","2025-09-02 23:38:32"
"Maite Kelly","Ich dreh mich nie wieder um","Die Liebe siegt sowieso","non-film","2018","German","https://www.youtube.com/watch?v=kcniEcQFlEY","Maite Kelly Ich dreh mich nie wieder um Die Liebe siegt sowieso official","0.9500000000000001","2025-09-02 23:38:32"
"Udo Lindenberg","Mein Ding","Stark wie Zwei","non-film","2008","German","https://www.youtube.com/watch?v=ZFwSjgC8Cr4","Udo Lindenberg Mein Ding Stark wie Zwei official","0.9999999999999999","2025-09-02 23:38:32"
"Ute Lemper","Fennimores Lied","Ute Lemper Sings Kurt Weill","Non-film","1988","German","https://www.youtube.com/watch?v=ONpUGhfm-9M","Ute Lemper Fennimores Lied Ute Lemper Sings Kurt Weill official","0.7000000000000001","2025-09-02 23:38:33"
"Reinhard Mey","Ich bin verliebt in meine Sekretärin","Bunter Hund","Non-film","2007","German","https://www.youtube.com/watch?v=50o5pIOs3GE","Reinhard Mey Ich bin verliebt in meine Sekretärin Bunter Hund official","0.9500000000000001","2025-09-02 23:38:33"
"Peter Maffay","Glaub an mich","Laut & leise","Non-film","2005","German","https://www.youtube.com/watch?v=owtLrdEpMrg","Peter Maffay Glaub an mich Laut & leise official","0.5","2025-09-02 23:38:34"
"Mark Forster","194 Länder","LIEBE","Non-film","2019","German","https://www.youtube.com/watch?v=DXTrcwX8emI","Mark Forster 194 Länder LIEBE official","0.9999999999999999","2025-09-02 23:38:34"
"Via Vallen","Sayang","Sayang","Non-film","2017","Indonesian","https://www.youtube.com/watch?v=-bqmzmM2pJQ","Via Vallen Sayang Sayang official","0.9999999999999999","2025-09-02 23:38:34"
"Udo Lindenberg","Wenn du durchhängst","Stark wie Zwei","non-film","2008","German","https://www.youtube.com/watch?v=VCr14pg_zrc","Udo Lindenberg Wenn du durchhängst Stark wie Zwei official","0.9","2025-09-02 23:38:34"
"Adel Tawil","Worte","So schön anders","Non-film","2017","German","https://www.youtube.com/watch?v=o8VlmnsxRog","Adel Tawil Worte So schön anders official","0.9999999999999999","2025-09-02 23:38:34"
"Maite Kelly","Dass es uns noch gibt","Die Liebe siegt sowieso","non-film","2019","German","https://www.youtube.com/watch?v=aUr3QHZ-6Oc","Maite Kelly Dass es uns noch gibt Die Liebe siegt sowieso official","0.9400000000000001","2025-09-02 23:38:35"
"Johannes Oerding","Tetris","Kreise","Non-film","2017","German","https://www.youtube.com/watch?v=TgbRBZutofc","Johannes Oerding Tetris Kreise official","0.6","2025-09-02 23:38:35"
"Nella Kharisma","Puisi Hati","The ALBUM","Non-film","2018","Indonesian","https://www.youtube.com/watch?v=1vtAzbu1Buc","Nella Kharisma Puisi Hati The ALBUM official","0.9999999999999999","2025-09-02 23:38:35"
"Ute Lemper","Cäsars Tod","Ute Lemper Sings Kurt Weill","Non-film","1988","German","https://www.youtube.com/watch?v=7SmTrI_1JC8","Ute Lemper Cäsars Tod Ute Lemper Sings Kurt Weill official","0.6","2025-09-02 23:38:35"
"Reinhard Mey","Danke"," liebe gute Fee","Bunter Hund","Non-film","2007","German","https://www.youtube.com/watch?v=IcDeXcor52k","Reinhard Mey Danke"," liebe gute Fee Bunter Hund official"
"Radhika Thilak","Kannuneer Thulliyal","Paanchajanyam","Film","2004","Malayalam","https://www.youtube.com/watch?v=v0WVWQ7n7ds","Radhika Thilak Kannuneer Thulliyal song","0.85","2025-09-02 23:38:36"
"Clueso","Kein Bock zu geh’n","Gute Musik","Non-film","2004","German","https://www.youtube.com/watch?v=BzF6K5O3dsQ","Clueso Kein Bock zu geh’n Gute Musik official","0.85","2025-09-02 23:38:36"
"Peter Maffay","Ewig","Ewig","Non-film","2008","German","https://www.youtube.com/watch?v=E6acVf5RGIk","Peter Maffay Ewig Ewig official","0.9999999999999999","2025-09-02 23:38:37"
"Nella Kharisma","Bunga Hati","Bingung","Non-film","2018","Indonesian","https://www.youtube.com/watch?v=0B3KOFSSOKg","Nella Kharisma Bunga Hati Bingung official","0.6000000000000001","2025-09-02 23:38:37"
"Udo Lindenberg","Das Leben","Das Leben","non-film","2012","German","https://www.youtube.com/watch?v=Kb2G0d-Ki0M","Udo Lindenberg Das Leben Das Leben official","0.9999999999999999","2025-09-02 23:38:37"
"Adel Tawil","Mein Leben ohne mich","So schön anders","Non-film","2017","German","https://www.youtube.com/watch?v=EkWjaoH7k6w","Adel Tawil Mein Leben ohne mich So schön anders official","0.6000000000000001","2025-09-02 23:38:37"
"Via Vallen","5 Centi","Sayang","Non-film","2017","Indonesian","https://www.youtube.com/watch?v=q4oJ4T6B3lI","Via Vallen 5 Centi Sayang official","0.85","2025-09-02 23:38:37"
"Maite Kelly","Einfach Hello","Hello!","non-film","2021","German","https://www.youtube.com/watch?v=ekHb4xJscVA","Maite Kelly Einfach Hello Hello! official","0.9999999999999999","2025-09-02 23:38:37"
"Johannes Oerding","So schön","Kreise","Non-film","2017","German","https://www.youtube.com/watch?v=mDFx9Uljk0A","Johannes Oerding So schön Kreise official","0.85","2025-09-02 23:38:37"
"Ute Lemper","Die Moritat von Mackie Messer","Ute Lemper Sings Kurt Weill","Non-film","1988","German","https://www.youtube.com/watch?v=Rec6-MeJuHU","Ute Lemper Die Moritat von Mackie Messer Ute Lemper Sings Kurt Weill official","0.9999999999999999","2025-09-02 23:38:38"
"Reinhard Mey","Ich brauche einen Sommelier","Bunter Hund","Non-film","2007","German","https://www.youtube.com/watch?v=k3bF8wYBb5w","Reinhard Mey Ich brauche einen Sommelier Bunter Hund official","0.9999999999999999","2025-09-02 23:38:38"
"Adel Tawil","Gott steh mir bei","So schön anders","Non-film","2017","German","https://www.youtube.com/watch?v=9Edyi9pE12Y","Adel Tawil Gott steh mir bei So schön anders official","0.9999999999999999","2025-09-02 23:38:39"
"Udo Lindenberg","Durch die schweren Zeiten","Stärker als die Zeit","non-film","2016","German","https://www.youtube.com/watch?v=1s333p4nL-8","Udo Lindenberg Durch die schweren Zeiten Stärker als die Zeit official","0.9999999999999999","2025-09-02 23:38:39"
"Radhika Thilak","Muttathe Mullappenninu","Kochiraajaavu","Film","2005","Malayalam","https://www.youtube.com/watch?v=VTQSCE6CJo4","Radhika Thilak Muttathe Mullappenninu Kochiraajaavu official","0.6","2025-09-02 23:38:39"
"Peter Maffay","Die Liebe bleibt","Ewig","Non-film","2008","German","https://www.youtube.com/watch?v=HWnLiZraV6g","Peter Maffay Die Liebe bleibt Ewig official","0.9999999999999999","2025-09-02 23:38:39"
"Nella Kharisma","Pantai Klayar","Bingung","Non-film","2018","Indonesian","https://www.youtube.com/watch?v=LhQkDBfqli0","Nella Kharisma Pantai Klayar Bingung official","0.6000000000000001","2025-09-02 23:38:39"
"Via Vallen","Cinta Kurang Gizi","Sayang","Non-film","2017","Indonesian","https://www.youtube.com/watch?v=XDh5Cos4a0Q","Via Vallen Cinta Kurang Gizi Sayang official","0.9999999999999999","2025-09-02 23:38:39"
"Clueso","Chicago","Weit weg","Non-film","2006","German","https://www.youtube.com/watch?v=06X89HZmj1Y","Clueso Chicago Weit weg official","0.9999999999999999","2025-09-02 23:38:39"
"Ute Lemper","Salomon-Song","Ute Lemper Sings Kurt Weill","Non-film","1988","German","https://www.youtube.com/watch?v=mGc_Y1RqG_g","Ute Lemper Salomon-Song Ute Lemper Sings Kurt Weill official","0.6","2025-09-02 23:38:40"
"Johannes Oerding","An guten Tagen","Konturen","Non-film","2019","German","https://www.youtube.com/watch?v=nMwkkPA-p9I","Johannes Oerding An guten Tagen Konturen official","0.9","2025-09-02 23:38:40"
